CID,MenteeID,MentorID,MentorshipType,Institution,InstitutionMAGID,StartYear,StopYear,NumOfMenteesOfTheMentor,NumOfMenteesOfTheMentor10,NumOfMenteesOfTheMenteeIn20,BigOrSmall,Survival0,Survival1,TotalPubsOfMentor,YearOfTheFirstPubsOfMentorPubs,YearlyPubsOfMentor,TotalCitationOfMentor,YearlyCitationOfMentor,TotalCollaOfMentor,YearllyCollaOfMentor,YearOfTheFirstPubsOfMenteePubs,First5YearPubsOfMentee,First5YearCitationOfMentee,First5YearCollaOfMentee,YearlyPubsOfMentee,YearlyCitationOfMentee,BirthYearOfMentee,CareerAgeOfMentorInTraining,PubsOfMentorInTraning,CollaPubsOfWithMentor
233733,102244,56521,2,Massachusetts Institute of Technology,63966007.0,1982,1984,1,1,1,-1,1,1,157,1966.0,2.8545454545454545,5106,92.83636363636364,119,2.1636363636363636,1975.0,2,20,4,13.72340425531915,318.17021276595744,1975.0,18.0,38,1
234214,102424,26450,1,Massachusetts Institute of Technology,63966007.0,-1,1958,14,5,11,-1,1,1,263,1930.0,3.0229885057471266,13077,150.31034482758622,159,1.8275862068965518,-1.0,0,0,0,0.0,0.0,1958.0,28.0,21,0
234215,102424,94978,2,Stanford University,97018004.0,1959,1960,11,5,11,-1,1,1,179,1949.0,2.486111111111111,9183,127.54166666666667,130,1.8055555555555556,-1.0,0,0,0,0.0,0.0,1960.0,11.0,10,0
234221,102425,102424,1,Stanford University,97018004.0,-1,1971,15,5,0,1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1971.0,-1.0,0,0
234225,102430,30411,1,Massachusetts Institute of Technology,63966007.0,-1,1975,5,1,1,-1,1,1,415,1963.0,7.033898305084746,16051,272.0508474576271,393,6.661016949152542,1974.0,1,1,2,1.0,1.0,1974.0,12.0,20,1
234227,102426,211,0,"University of California, Berkeley",95457486.0,1942,1946,16,6,6,1,1,1,126,1930.0,1.4651162790697674,3301,38.383720930232556,149,1.7325581395348837,1946.0,7,104,8,1.8714285714285714,21.62857142857143,1946.0,16.0,10,0
234229,102426,34756,1,University of Chicago,40347166.0,-1,1949,34,14,6,1,1,1,113,1921.0,1.2555555555555555,10361,115.12222222222222,66,0.7333333333333333,1946.0,7,104,8,1.8714285714285714,21.62857142857143,1946.0,28.0,23,0
234230,102427,211,1,"University of California, Berkeley",95457486.0,-1,1952,16,10,2,1,1,1,126,1930.0,1.4651162790697674,3301,38.383720930232556,149,1.7325581395348837,1963.0,14,0,35,2.125,0.0,1952.0,22.0,32,0
234231,102427,102426,1,"University of California, Berkeley",95457486.0,-1,1952,8,4,2,-1,1,1,131,1946.0,1.8714285714285714,1514,21.62857142857143,158,2.257142857142857,1963.0,14,0,35,2.125,0.0,1952.0,6.0,28,0
234260,102429,102428,1,Massachusetts Institute of Technology,63966007.0,-1,1964,2,1,1,-1,1,1,20,1963.0,0.9523809523809523,32,1.5238095238095237,40,1.9047619047619047,1965.0,20,21,82,2.5454545454545454,20.381818181818183,1964.0,1.0,7,1
234261,102429,102427,1,Massachusetts Institute of Technology,63966007.0,-1,1964,2,2,1,-1,1,1,17,1963.0,2.125,0,0.0,38,4.75,1965.0,20,21,82,2.5454545454545454,20.381818181818183,1964.0,1.0,12,2
234262,102431,102429,1,Massachusetts Institute of Technology,63966007.0,-1,1977,1,1,0,-1,0,0,140,1965.0,2.5454545454545454,1121,20.381818181818183,226,4.109090909090909,2018.0,1,0,1,1.0,0.0,1977.0,12.0,14,0
234263,102431,102430,1,Massachusetts Institute of Technology,63966007.0,-1,1977,1,1,0,-1,0,0,1,1974.0,1.0,1,1.0,2,2.0,2018.0,1,0,1,1.0,0.0,1977.0,3.0,1,0
234722,91132,71730,0,"University of Wisconsin, Madison",135310074.0,-1,1942,3,1,1,0,1,1,16,1945.0,0.8,277,13.85,3,0.15,1946.0,15,1775,6,1.3783783783783783,84.43243243243244,1942.0,-3.0,0,0
235093,102700,73932,1,Massachusetts Institute of Technology,63966007.0,-1,1984,7,5,0,1,1,0,704,1964.0,12.137931034482758,20957,361.32758620689657,1111,19.155172413793103,1985.0,7,1169,20,3.189189189189189,169.64864864864865,1984.0,20.0,71,0
235102,55999,67578,2,National Institute of Standards and Technology,1321296531.0,1977,1979,2,1,1,-1,1,1,262,1966.0,5.346938775510204,5325,108.6734693877551,281,5.73469387755102,1975.0,16,478,12,10.957446808510639,758.7234042553191,1975.0,13.0,37,7
236031,58527,103010,1,Cornell University,205783295.0,-1,1974,1,1,6,-1,1,1,112,1962.0,2.382978723404255,1892,40.255319148936174,122,2.595744680851064,1969.0,8,125,7,14.320754716981131,644.6981132075472,1969.0,12.0,9,0
1755251,831101,103015,1,Massachusetts Institute of Technology,63966007.0,-1,1926,1,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,1949.0,3,0,18,0.3055555555555556,0.8194444444444444,1926.0,-1.0,0,0
236158,103034,61407,1,Massachusetts Institute of Technology,63966007.0,-1,1991,11,2,14,-1,1,1,630,1969.0,12.115384615384615,44348,852.8461538461538,692,13.307692307692308,1987.0,13,363,35,20.82857142857143,867.2571428571429,1987.0,22.0,91,10
236545,103138,24653,2,Université Libre de Bruxelles,132053463.0,1959,1960,24,12,0,1,0,0,791,1937.0,10.14102564102564,37718,483.56410256410254,300,3.8461538461538463,1960.0,1,3,2,0.75,10.0,1960.0,23.0,52,0
236577,103142,24653,2,Université Libre de Bruxelles,132053463.0,1959,1961,24,12,0,1,0,0,791,1937.0,10.14102564102564,37718,483.56410256410254,300,3.8461538461538463,1960.0,17,358,9,3.0185185185185186,112.46296296296296,1960.0,24.0,52,0
237073,103280,10402,1,University of Nottingham,142263535.0,-1,1981,6,3,0,1,0,0,161,1967.0,3.577777777777778,9496,211.0222222222222,139,3.088888888888889,1979.0,10,343,16,7.372093023255814,182.53488372093022,1979.0,14.0,18,6
237266,103331,57761,1,University of Amsterdam,887064364.0,-1,1963,2,2,2,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1963.0,-1.0,0,0
237271,103332,103331,1,Utrecht University,193662353.0,-1,1976,2,1,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1976.0,-1.0,0,0
237272,103333,103331,1,Utrecht University,193662353.0,-1,1988,2,1,4,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1996.0,57,21412,102,18.23076923076923,1912.6538461538462,1988.0,-1.0,0,0
237273,103333,103332,1,Utrecht University,193662353.0,-1,1988,1,1,4,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1996.0,57,21412,102,18.23076923076923,1912.6538461538462,1988.0,-1.0,0,0
237447,103370,51831,1,ETH Zürich,35440088.0,-1,1950,30,12,4,1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1950.0,1,0,1,2.926470588235294,219.13235294117646,1950.0,-1.0,0,0
237685,103468,1212,1,Cornell University,205783295.0,-1,1990,28,5,1,1,1,1,408,1956.0,6.476190476190476,56925,903.5714285714286,469,7.444444444444445,1991.0,20,870,11,6.32258064516129,297.61290322580646,1990.0,34.0,43,0
237813,103479,57162,3,Marine Biological Laboratory Woods Hole,,1992,1995,1,1,1,-1,1,1,44,1951.0,0.7586206896551724,3191,55.01724137931034,44,0.7586206896551724,1996.0,14,1601,24,5.3076923076923075,193.26923076923077,1995.0,44.0,9,0
238585,103749,68203,1,University of Cambridge,241749.0,1974,1977,4,3,0,1,0,0,202,1939.0,2.58974358974359,18141,232.57692307692307,77,0.9871794871794872,1972.0,2,13,6,8.64,358.98,1972.0,38.0,34,0
239452,401,104012,1,"University of Maryland, College Park",66946132.0,-1,1991,22,12,1,1,1,1,54,1977.0,1.255813953488372,2469,57.41860465116279,46,1.069767441860465,1989.0,10,168,8,1.8181818181818181,47.75757575757576,1989.0,14.0,3,0
239457,104012,104013,1,Massachusetts Institute of Technology,63966007.0,-1,1977,2,2,15,-1,1,1,1,1980.0,1.0,18,18.0,8,8.0,1977.0,2,16,3,1.255813953488372,57.41860465116279,1977.0,-3.0,0,0
241316,104521,104524,1,"University of Maryland, College Park",66946132.0,1985,1990,4,1,0,-1,0,0,154,1961.0,2.75,2554,45.607142857142854,155,2.767857142857143,1988.0,24,238,18,3.676470588235294,85.55882352941177,1988.0,29.0,25,9
237444,103369,103370,1,"University of Illinois, Urbana-Champaign",157725225.0,-1,1975,8,2,1,-1,1,1,199,1950.0,2.926470588235294,14901,219.13235294117646,263,3.8676470588235294,1972.0,8,1700,12,8.74,426.46,1972.0,25.0,16,8
242370,105025,105016,1,Carnegie Mellon University,74973139.0,-1,1995,19,2,9,-1,1,1,394,1985.0,10.64864864864865,15260,412.43243243243245,203,5.486486486486487,1984.0,1,10,2,18.842105263157894,887.421052631579,1984.0,10.0,132,26
242372,105016,105014,0,Carnegie Mellon University,74973139.0,-1,1984,17,1,19,-1,1,1,421,1985.0,11.378378378378379,10978,296.7027027027027,507,13.702702702702704,1985.0,42,1999,21,10.64864864864865,412.43243243243245,1984.0,-1.0,2,1
242377,105016,33667,1,Carnegie Mellon University,74973139.0,-1,1986,1,1,19,-1,1,1,831,1973.0,17.3125,82697,1722.8541666666667,633,13.1875,1985.0,42,1999,21,10.64864864864865,412.43243243243245,1985.0,13.0,74,9
242743,33668,105211,1,Kyoto University,22299242.0,-1,1965,2,1,0,-1,0,0,9,1962.0,0.8181818181818182,73,6.636363636363637,6,0.5454545454545454,1965.0,5,109,6,2.6,52.98,1965.0,3.0,6,0
244464,83319,106036,1,"University of Wisconsin, Madison",135310074.0,-1,1966,4,3,0,-1,1,0,106,1947.0,1.7966101694915255,1594,27.016949152542374,154,2.610169491525424,1972.0,3,14,5,8.625,305.8333333333333,1966.0,19.0,11,0
244465,106036,81606,1,University of Chicago,40347166.0,-1,1950,54,16,4,1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1947.0,2,19,1,1.7966101694915255,27.016949152542374,1947.0,-1.0,0,0
245614,106567,70580,1,,,-1,1994,3,1,0,-1,1,0,96,1986.0,2.742857142857143,2156,61.6,113,3.2285714285714286,1992.0,10,380,20,2.8,90.96666666666667,1992.0,8.0,15,7
245613,106567,70590,1,,,-1,1994,2,2,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1992.0,10,380,20,2.8,90.96666666666667,1992.0,-1.0,0,0
245741,106663,69316,1,"University of California, Berkeley",95457486.0,-1,1954,4,2,0,-1,1,0,67,1949.0,1.0634920634920635,4369,69.34920634920636,52,0.8253968253968254,1964.0,1,23,3,0.5681818181818182,10.409090909090908,1954.0,5.0,2,0
245785,106684,106663,1,Cornell University,205783295.0,-1,1982,1,1,8,-1,1,1,25,1964.0,0.5681818181818182,458,10.409090909090908,27,0.6136363636363636,1983.0,10,969,12,8.564102564102564,495.6666666666667,1982.0,18.0,8,3
1425391,738447,61377,1,University of Oxford,40120149.0,1933,1936,8,5,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1936.0,-1.0,0,0
247987,70580,70590,1,,,-1,1994,2,2,3,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1986.0,7,62,12,2.742857142857143,61.6,1986.0,-1.0,0,0
247996,107759,52007,0,"Birkbeck College, University of London",,1965,1968,8,2,0,-1,0,0,1,1932.0,1.0,14,14.0,3,3.0,1981.0,2,93,4,2.2439024390243905,124.7560975609756,1968.0,36.0,0,0
247997,107759,58955,1,University of Cambridge,241749.0,1961,1964,3,2,0,-1,0,0,12,1934.0,0.3,942,23.55,5,0.125,1981.0,2,93,4,2.2439024390243905,124.7560975609756,1964.0,30.0,2,0
1451370,745226,70767,0,Texas Tech University,12315562.0,1982,1988,26,9,0,1,0,0,164,1972.0,3.4166666666666665,1123,23.395833333333332,91,1.8958333333333333,1985.0,4,22,5,0.6666666666666666,3.6666666666666665,1985.0,16.0,33,4
250329,108892,108891,1,Massachusetts Institute of Technology,63966007.0,-1,1957,1,1,2,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1961.0,11,35,6,1.9555555555555555,90.5111111111111,1957.0,-1.0,0,0
250330,108893,108892,1,Massachusetts Institute of Technology,63966007.0,-1,1979,2,1,0,-1,1,0,88,1961.0,1.9555555555555555,4073,90.5111111111111,84,1.8666666666666667,1978.0,15,548,16,3.116279069767442,54.74418604651163,1978.0,18.0,20,1
250346,70766,102234,1,University of Cambridge,241749.0,-1,1974,12,3,8,-1,1,1,716,1965.0,12.56140350877193,54544,956.9122807017544,354,6.2105263157894735,1972.0,16,1975,14,16.96,1577.28,1972.0,9.0,71,5
250591,108940,68203,1,University of Cambridge,241749.0,1973,1976,4,3,0,1,0,0,202,1939.0,2.58974358974359,18141,232.57692307692307,77,0.9871794871794872,1987.0,3,35,4,16.857142857142858,765.2285714285714,1976.0,37.0,41,0
250724,71760,57575,1,Lehigh University,186143895.0,-1,1959,2,1,2,0,1,1,19,1967.0,0.475,208,5.2,9,0.225,1957.0,5,20,4,2.9384615384615387,27.246153846153845,1957.0,-8.0,0,0
253358,110380,69103,1,Cornell University,205783295.0,1984,1991,3,1,0,-1,0,0,115,1964.0,2.875,3478,86.95,114,2.85,1987.0,6,209,3,2.5142857142857142,59.142857142857146,1987.0,27.0,19,5
110606,86526,86525,1,Columbia University,78577930.0,-1,1958,10,5,3,-1,1,1,138,1973.0,3.5384615384615383,3641,93.35897435897436,16,0.41025641025641024,1946.0,1,17,2,0.06060606060606061,0.5454545454545454,1946.0,-15.0,0,0
110660,49849,80179,1,"University of Michigan, Ann Arbor",27837315.0,-1,1924,6,2,6,-1,1,1,10,1931.0,0.12345679012345678,345,4.2592592592592595,12,0.14814814814814814,1925.0,7,277,2,1.0392156862745099,69.98039215686275,1924.0,-7.0,0,0
254205,5230,110824,1,National Institutes of Health,1299303238.0,1978,1981,5,1,0,-1,0,0,15,1971.0,0.4411764705882353,711,20.91176470588235,21,0.6176470588235294,1975.0,6,287,6,3.9574468085106385,213.93617021276594,1975.0,10.0,0,0
254214,110829,110824,1,"University of California, Berkeley",95457486.0,-1,1994,5,2,0,-1,0,0,15,1971.0,0.4411764705882353,711,20.91176470588235,21,0.6176470588235294,1993.0,2,477,7,2.9310344827586206,94.79310344827586,1993.0,23.0,5,1
254280,110854,110824,1,"University of California, Berkeley",95457486.0,-1,1994,5,2,0,-1,0,0,15,1971.0,0.4411764705882353,711,20.91176470588235,21,0.6176470588235294,-1.0,0,0,0,0.0,0.0,1994.0,23.0,5,0
254264,110824,615,1,Columbia University,78577930.0,-1,1963,54,17,1,1,1,1,432,1939.0,5.333333333333333,16728,206.5185185185185,495,6.111111111111111,1971.0,6,303,8,0.4411764705882353,20.91176470588235,1963.0,24.0,15,0
1382560,625093,33331,1,"University of Minnesota, Twin Cities",130238516.0,-1,1948,4,2,1,-1,1,1,30,1930.0,0.8823529411764706,364,10.705882352941176,26,0.7647058823529411,-1.0,0,0,0,0.0,0.0,1948.0,18.0,12,0
257293,112046,112319,1,University of Toronto,185261750.0,-1,1978,4,3,2,1,1,1,128,1963.0,2.4150943396226414,3614,68.18867924528301,119,2.2452830188679247,1979.0,8,132,10,4.837209302325581,61.16279069767442,1978.0,15.0,26,1
257335,112319,112341,1,University of Toronto,185261750.0,-1,1950,5,2,2,-1,1,1,1,1971.0,1.0,30,30.0,2,2.0,1963.0,13,1093,19,2.4150943396226414,68.18867924528301,1950.0,-21.0,0,0
257352,112341,73940,1,University of Toronto,185261750.0,-1,1936,6,4,5,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1971.0,1,30,2,1.0,30.0,1936.0,-1.0,0,0
258507,70573,70574,0,University of Barcelona,71999127.0,1990,1992,3,2,17,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1992.0,-1.0,0,0
258710,112123,24923,1,Rockefeller University,83399316.0,-1,1976,10,1,0,-1,0,0,20,1948.0,0.8,1759,70.36,21,0.84,1971.0,2,7,2,5.196078431372549,181.92156862745097,1971.0,28.0,0,0
57760,49579,14778,1,Stanford University,97018004.0,1970,1975,11,6,4,1,1,1,83,1946.0,1.3174603174603174,2349,37.285714285714285,135,2.142857142857143,1973.0,7,154,13,9.204081632653061,218.28571428571428,1973.0,29.0,23,3
260382,113120,113788,1,California Institute of Technology,122411786.0,-1,1970,17,7,4,1,1,1,93,1950.0,1.3676470588235294,2101,30.897058823529413,246,3.6176470588235294,1967.0,13,272,20,3.4363636363636365,224.8181818181818,1967.0,20.0,8,1
260768,113119,113966,1,University of Tokyo,74801974.0,-1,1986,1,1,0,-1,0,0,97,1951.0,1.564516129032258,13616,219.61290322580646,78,1.2580645161290323,1982.0,15,1518,53,10.025,769.65,1982.0,35.0,14,8
260769,113966,113965,1,University of Rochester,5388228.0,-1,1955,2,2,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1951.0,1,1,3,1.564516129032258,219.61290322580646,1951.0,-1.0,0,0
260766,113965,73954,1,University of Rochester,5388228.0,-1,1951,16,5,2,-1,1,1,93,1939.0,1.2567567567567568,1960,26.486486486486488,66,0.8918918918918919,-1.0,0,0,0,0.0,0.0,1951.0,12.0,8,0
262177,114606,63502,1,University of Chicago,40347166.0,-1,1969,4,2,2,-1,1,1,228,1957.0,3.9310344827586206,6914,119.20689655172414,129,2.2241379310344827,1970.0,11,241,9,1.2222222222222223,21.833333333333332,1969.0,12.0,15,0
262180,73718,114606,1,"Rutgers University, New Brunswick",102322142.0,-1,1980,2,2,0,-1,0,0,22,1970.0,1.2222222222222223,393,21.833333333333332,18,1.0,1982.0,3,919,6,1.3333333333333333,57.523809523809526,1980.0,10.0,5,0
70313,58628,58626,1,Technische Universität München (TUM),62916508.0,-1,1974,5,2,0,-1,1,0,168,1958.0,2.7540983606557377,5410,88.68852459016394,232,3.80327868852459,1965.0,1,0,2,6.214285714285714,128.69642857142858,1965.0,16.0,5,0
262799,114878,58626,1,Technische Universität München (TUM),62916508.0,-1,1979,5,2,2,-1,1,1,168,1958.0,2.7540983606557377,5410,88.68852459016394,232,3.80327868852459,1977.0,13,359,7,7.266666666666667,212.3111111111111,1977.0,21.0,6,5
70312,58626,58627,1,University of Erlangen,,-1,1952,5,2,3,-1,1,1,30,1926.0,0.6521739130434783,1094,23.782608695652176,21,0.45652173913043476,1958.0,13,1650,15,2.7540983606557377,88.68852459016394,1952.0,26.0,1,0
262803,114522,114878,1,Ludwig-Maximilians-Universität München,8204097.0,1991,1995,5,1,0,-1,1,0,327,1977.0,7.266666666666667,9554,212.3111111111111,386,8.577777777777778,1971.0,5,118,6,6.352941176470588,232.68627450980392,1971.0,18.0,65,19
263248,34841,67140,1,"University of Michigan, Ann Arbor",27837315.0,-1,1969,3,2,4,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1969.0,11,281,8,2.730769230769231,40.69230769230769,1969.0,-1.0,0,0
261322,114210,34841,1,"University of California, Berkeley",95457486.0,1984,1989,10,1,8,-1,1,1,142,1969.0,2.730769230769231,2116,40.69230769230769,82,1.5769230769230769,1973.0,1,0,1,4.795918367346939,236.22448979591837,1973.0,20.0,12,10
263583,115240,115238,1,"University of Washington, Seattle",201448701.0,-1,1991,3,2,1,-1,1,1,71,1975.0,1.9189189189189189,1695,45.810810810810814,113,3.054054054054054,1994.0,1,40,7,4.7407407407407405,33.55555555555556,1991.0,16.0,9,0
263579,115237,115238,1,"University of Washington, Seattle",201448701.0,-1,1990,3,2,4,-1,1,1,71,1975.0,1.9189189189189189,1695,45.810810810810814,113,3.054054054054054,1987.0,8,319,20,4.857142857142857,199.97142857142856,1987.0,15.0,5,2
263664,115277,92420,1,Cornell University,205783295.0,-1,1985,11,4,25,1,1,1,59,1969.0,1.475,1569,39.225,74,1.85,1982.0,7,619,18,8.6,750.575,1982.0,16.0,8,3
263930,115291,115293,1,"University of Washington, Seattle",201448701.0,-1,1988,3,1,15,-1,1,1,112,1984.0,2.9473684210526314,5848,153.89473684210526,156,4.105263157894737,1987.0,29,784,69,27.4,2502.7428571428572,1987.0,4.0,14,6
263686,115287,113788,1,California Institute of Technology,122411786.0,-1,1967,17,10,1,1,1,1,93,1950.0,1.3676470588235294,2101,30.897058823529413,246,3.6176470588235294,1967.0,13,148,19,4.072727272727272,154.65454545454546,1967.0,17.0,6,3
263698,115293,2017,1,Harvard University,136199984.0,-1,1981,22,2,1,-1,1,1,300,1939.0,3.7974683544303796,10032,126.9873417721519,250,3.1645569620253164,1984.0,15,552,28,2.9473684210526314,153.89473684210526,1981.0,42.0,24,0
263966,113788,115408,1,University of Cambridge,241749.0,-1,1950,2,1,14,0,1,1,6,1947.0,0.46153846153846156,50,3.8461538461538463,9,0.6923076923076923,1950.0,6,79,10,1.3676470588235294,30.897058823529413,1950.0,3.0,2,0
263977,55373,13141,2,Universität Hamburg,,1930,1933,14,8,4,1,1,1,1,1989.0,1.0,0,0.0,1,1.0,1979.0,1,0,1,1.0,0.0,1933.0,-56.0,0,0
264036,55373,115439,2,Physikalisch-Technische Reichsanstalt,,1927,1930,1,1,4,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1979.0,1,0,1,1.0,0.0,1930.0,-1.0,0,0
263970,55373,101162,2,Friedrich-Wilhelms-Universität zu Berlin,39343248.0,1930,1930,5,4,4,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1979.0,1,0,1,1.0,0.0,1930.0,-1.0,0,0
263986,55373,104021,2,"Birkbeck College, University of London",,1933,1934,17,4,4,-1,1,1,40,1922.0,0.8163265306122449,1039,21.20408163265306,16,0.32653061224489793,1979.0,1,0,1,1.0,0.0,1934.0,12.0,12,0
264040,55373,1943,3,Københavns Universitet,,1934,1939,46,8,5,1,1,1,198,1909.0,1.8333333333333333,11813,109.37962962962963,75,0.6944444444444444,1979.0,1,0,1,1.0,0.0,1939.0,30.0,32,0
264060,55373,16978,3,University of Birmingham,79619799.0,1939,1940,5,4,6,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1979.0,1,0,1,1.0,0.0,1940.0,-1.0,0,0
264203,115517,115515,1,Massachusetts Institute of Technology,63966007.0,-1,1933,8,4,0,-1,0,0,93,1917.0,0.9789473684210527,5772,60.757894736842104,27,0.28421052631578947,1959.0,1,12,1,1.0,12.0,1933.0,16.0,4,0
230291,11711,101162,2,Friedrich-Wilhelms-Universität zu Berlin,39343248.0,-1,1928,5,4,4,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1926.0,17,160,17,1.3902439024390243,19.475609756097562,1926.0,-1.0,0,0
264471,115639,76891,1,Delft University of Technology,98358874.0,-1,1992,4,2,2,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1988.0,31,3940,36,14.441176470588236,1034.9705882352941,1988.0,-1.0,0,0
264481,115639,63492,2,"University of California, Berkeley",95457486.0,1992,1994,16,1,2,-1,1,1,330,1991.0,10.64516129032258,36853,1188.8064516129032,471,15.193548387096774,1988.0,31,3940,36,14.441176470588236,1034.9705882352941,1988.0,3.0,26,12
264506,115646,115658,1,Northwestern University,111979921.0,-1,1976,17,2,2,-1,1,1,959,1963.0,16.25423728813559,14802,250.88135593220338,1006,17.050847457627118,1975.0,19,566,18,18.319148936170212,424.8723404255319,1975.0,13.0,52,0
264510,115658,101204,1,University of Chicago,40347166.0,-1,1962,5,4,3,1,1,1,1,2006.0,1.0,5,5.0,3,3.0,1963.0,23,381,13,16.25423728813559,250.88135593220338,1962.0,-44.0,0,0
264854,115806,104117,1,"University of California, Berkeley",95457486.0,-1,1994,15,1,1,-1,1,1,574,1983.0,14.717948717948717,22130,567.4358974358975,697,17.871794871794872,1988.0,2,186,4,4.705882352941177,121.05882352941177,1988.0,11.0,74,5
265298,115998,115515,1,Massachusetts Institute of Technology,63966007.0,-1,1924,8,4,0,-1,1,0,93,1917.0,0.9789473684210527,5772,60.757894736842104,27,0.28421052631578947,1923.0,5,21,1,0.3026315789473684,7.697368421052632,1923.0,7.0,8,0
265867,116245,116244,1,Rice University,74775410.0,-1,1961,1,1,2,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1961.0,-1.0,0,0
265862,116244,101512,1,Rice University,74775410.0,-1,1949,3,1,1,0,1,1,26,1913.0,0.4482758620689655,214,3.689655172413793,3,0.05172413793103448,-1.0,0,0,0,0.0,0.0,1949.0,36.0,1,0
265879,116246,3924,1,Columbia University,78577930.0,-1,1934,6,2,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1934.0,1,4,1,0.7058823529411765,9.029411764705882,1934.0,-1.0,0,0
265880,116247,116246,1,Columbia University,78577930.0,-1,1951,1,1,2,0,1,1,24,1934.0,0.7058823529411765,307,9.029411764705882,15,0.4411764705882353,-1.0,0,0,0,0.0,0.0,1951.0,17.0,11,0
265882,116248,116247,1,"University of Washington, Seattle",201448701.0,-1,1965,4,1,2,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1965.0,12,122,10,4.2407407407407405,23.12962962962963,1965.0,-1.0,0,0
265885,115877,116248,1,California Institute of Technology,122411786.0,-1,1989,6,2,1,-1,1,1,229,1965.0,4.2407407407407405,1249,23.12962962962963,89,1.6481481481481481,1985.0,5,35,16,9.216216216216216,352.6756756756757,1985.0,24.0,38,1
265886,115877,116245,1,California Institute of Technology,122411786.0,-1,1989,4,2,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1985.0,5,35,16,9.216216216216216,352.6756756756757,1985.0,-1.0,0,0
265888,116245,54147,2,California Institute of Technology,122411786.0,1961,1963,24,9,2,1,1,1,193,1934.0,2.2705882352941176,11658,137.1529411764706,170,2.0,-1.0,0,0,0,0.0,0.0,1963.0,29.0,38,0
