Mentor,PubsOfMentorInTraning,Mentee,CollaPubsOfWithMentor
49876,0,728205,0
615,34,24297,0
615,34,26155,0
615,39,5493,0
615,39,51817,0
615,33,55719,1
615,20,64801,6
615,39,67140,0
615,44,69316,1
615,29,83280,0
615,0,88052,0
615,15,110824,0
615,43,110855,0
615,36,110856,0
615,0,110868,0
615,0,110870,0
615,16,110867,0
615,43,61410,4
615,15,110859,0
615,46,175917,0
615,33,177450,0
615,28,235421,0
615,21,110871,0
615,46,451534,24
615,37,110861,2
615,30,538222,0
615,48,286165,22
615,50,190442,12
615,39,195475,5
615,30,685396,0
615,26,110862,0
615,27,251099,0
615,22,70165,0
615,25,685400,0
615,28,685401,0
615,38,685419,20
615,32,685428,0
615,37,685429,3
615,41,685430,0
615,41,685431,4
615,21,110864,0
615,34,110860,0
615,15,110866,0
615,26,110865,0
615,46,110863,1
615,15,110850,0
615,21,110851,0
615,16,110852,0
615,15,110869,0
615,22,689242,0
615,39,605880,0
615,30,728503,0
615,0,758038,0
615,43,782561,0
615,41,380214,5
615,20,399236,0
615,20,833296,0
615,39,836149,0
615,44,839518,0
67022,18,146531,0
67022,23,146532,0
67022,35,146533,0
146645,60,146648,1
146645,154,162057,0
146645,167,162058,0
146645,167,162059,0
146645,167,162060,0
146645,193,162062,0
146645,193,162063,0
146645,184,162064,0
146645,184,162065,0
146645,184,162066,0
146645,184,162067,0
146645,166,162068,0
146645,183,162069,0
146645,152,162070,0
146645,136,162071,0
146645,136,162072,0
146645,117,162073,0
146645,47,162074,0
146645,30,162075,0
146645,50,251073,1
146648,34,162078,7
146648,51,162079,0
146648,51,162080,0
146648,50,162081,0
146648,59,162082,0
146648,64,162083,0
146648,64,162084,0
146648,64,162085,0
146954,69,146952,0
146986,0,146957,0
147693,103,147689,0
147693,103,147695,0
147693,103,147696,0
147693,103,147703,0
147693,0,149679,0
147693,99,149683,0
147693,113,149682,0
147693,126,149681,0
147693,58,788243,0
147693,58,788244,0
147693,58,788245,0
147694,0,147689,0
147694,3,149684,0
147694,3,726560,0
147694,3,431496,0
2577,0,80,0
2577,0,19588,0
2577,0,175882,0
2577,0,273904,0
2577,0,832590,0
148431,88,162114,0
148431,69,162115,0
148431,52,162116,0
148431,70,162117,0
148431,119,162118,0
148431,86,300124,0
148431,134,703137,0
148431,134,727837,31
148431,118,727838,0
148431,139,727839,0
148431,82,822173,0
148430,0,148431,0
148430,1,162112,0
148430,0,162113,0
148430,0,817695,0
148429,7,148431,1
148429,84,156016,25
148429,71,162110,0
148429,71,162111,0
148429,3,437642,0
148428,6,148429,0
148428,7,349231,1
148428,4,793849,0
148426,0,148427,0
148426,0,787122,0
148426,0,787124,0
148426,0,787338,0
148426,0,787492,0
148426,0,649489,0
148426,0,832545,0
82541,43,82539,2
82541,30,149955,0
82541,20,87051,0
82541,35,290800,0
82541,13,464261,0
82541,11,464262,0
82541,50,519486,0
64351,0,64350,0
64351,0,79714,0
64351,0,90721,0
64351,0,91742,0
64351,0,149953,0
64351,1,169048,0
64351,0,436793,0
64351,1,826812,0
68011,111,68009,0
68011,0,149663,0
68011,0,149665,0
68011,0,149667,0
68011,0,149668,0
68011,0,149671,0
68011,68,149676,0
68011,30,666168,5
68011,139,675222,0
68011,0,688148,0
68011,0,804085,0
68011,0,808502,0
149953,0,82540,0
149953,0,787775,0
82540,0,82539,0
82540,0,149955,0
150269,13,150270,5
150269,40,448680,9
150270,85,150271,6
150270,122,158206,0
150270,152,158207,0
150270,210,158208,0
150270,349,158209,0
150270,187,158210,0
150270,357,158211,0
150270,357,158212,0
150270,152,837135,0
150546,43,158218,0
150546,37,158219,0
150546,37,158220,0
150546,34,158221,0
150546,27,213922,0
150546,27,150547,0
150546,31,456175,1
150546,33,437425,2
150546,45,398860,0
150546,24,687303,0
150553,110,158222,0
150553,129,158223,0
150553,132,158224,0
65432,18,65431,0
65432,45,150553,20
65432,47,221948,21
65432,13,727025,0
65432,24,689981,0
65432,29,782381,0
149685,46,149684,0
149685,47,150713,0
149685,51,162122,0
149685,56,162123,0
149685,72,162124,0
149685,78,162125,0
149685,78,162126,0
149685,78,162127,0
149685,69,162128,0
149685,59,162129,0
149685,47,162130,0
149685,37,162131,0
149685,39,162132,0
149685,0,533509,0
150925,13,150926,0
150925,4,678006,1
150925,13,688108,0
150925,4,620009,0
150925,2,839650,0
150927,4,150928,0
150927,55,161144,0
150927,16,577936,0
52586,0,164667,0
151786,0,127910,0
151786,82,161175,13
151786,84,161176,0
151786,103,161177,16
151786,103,161178,0
151786,103,161179,0
151786,125,151783,0
151786,124,161180,0
151786,125,161181,0
151786,103,161182,0
151786,125,113830,0
151786,0,723742,0
151786,113,740738,0
152750,26,161192,0
152748,53,413,7
152748,1,152750,1
152748,55,152759,13
152748,55,152760,0
152748,56,152761,0
152748,60,152762,0
152748,60,152763,0
152748,66,152764,0
152748,66,152765,0
152748,82,152766,0
152748,96,152767,0
152748,100,152768,0
152748,100,152769,0
152748,100,152770,0
152748,100,152771,0
152748,106,152772,0
152748,103,152773,0
152748,67,152774,0
152748,67,152775,0
152748,67,152776,0
152748,67,152777,0
152748,34,190436,6
152748,45,21566,14
152748,55,213233,0
152748,0,448776,0
152999,43,161197,0
152999,35,161198,0
153231,0,64583,0
153231,37,161199,0
153231,47,161200,0
153231,47,161201,0
153231,32,646333,0
153236,16,153231,14
153287,9,153288,0
153287,9,380197,0
153287,10,625105,0
153287,8,625106,0
153287,9,625107,0
153287,9,625108,0
153287,6,625109,0
153391,19,161202,0
153391,19,161203,0
153391,0,797110,0
153390,1,153391,0
104013,0,104012,0
104013,0,153675,0
30090,20,123884,0
30090,28,123885,0
30090,28,153848,0
110859,40,30090,5
110859,8,172159,0
110859,29,167114,8
110859,13,249752,1
110859,22,349243,5
153925,0,153927,0
154149,28,161209,0
154149,33,161210,0
154149,33,161211,0
154149,26,161212,0
154149,22,161213,0
154149,22,161214,0
154149,19,161215,0
154149,19,161216,0
154149,17,161217,0
154149,15,676803,0
154149,15,728996,0
154149,17,728997,0
154149,19,728998,0
154149,0,729005,0
154148,25,154149,2
154148,41,161208,0
154148,17,349250,3
154148,74,729000,14
154148,73,729001,11
154148,78,729002,19
154148,37,729003,0
154148,0,729004,0
154148,8,831327,2
154661,39,154659,0
154661,24,172160,0
154669,28,154661,6
154669,1,299649,0
154733,0,154669,0
156038,28,156037,0
156038,112,161430,0
156038,133,161431,0
156926,40,156927,6
156927,46,161453,0
156927,51,161454,0
156927,0,760656,0
69672,19,69673,0
69673,108,150510,16
69673,108,150511,0
69673,108,150512,0
69673,106,150513,0
69673,106,150514,0
69673,94,150515,0
69673,76,150516,0
69673,61,150517,0
69673,43,150518,0
69673,61,69669,0
69670,0,69671,0
69670,0,786732,0
157275,8,157276,3
157275,15,67477,0
157275,3,300036,0
157275,1,678390,0
157275,2,725422,0
157275,8,783722,0
157276,2,157278,0
157276,16,164472,0
157276,4,173319,0
157276,5,271545,0
157276,16,491070,0
157276,16,639988,0
157276,2,286198,0
158016,0,155465,0
158016,0,155999,0
158016,14,805354,0
158015,0,158016,0
158109,0,158112,0
158101,0,158109,0
158172,0,158171,0
158172,66,726577,0
158172,55,726576,0
158330,46,158329,0
158330,48,538747,4
158329,81,158328,0
158329,54,161510,0
158329,60,161511,0
158329,81,161512,0
158329,93,158331,0
158329,93,158334,0
158329,94,161513,0
158329,94,161514,0
158329,98,158333,0
158329,81,161515,0
37515,5,37514,0
37515,1,663616,0
158948,26,96652,14
96652,48,96657,0
96652,73,96660,0
96652,38,96653,0
96652,37,96654,0
96652,36,96655,0
96652,43,96656,0
96652,59,96659,0
96652,73,96661,0
96652,57,158913,0
96652,48,96658,0
96652,38,94212,6
96652,32,431424,0
96652,32,448932,7
96652,24,384188,1
96652,47,686728,0
96652,32,542242,0
96652,25,590271,3
96652,24,822703,5
96652,32,822709,9
97081,52,97080,0
97081,0,97083,0
97081,0,97084,0
97081,63,97085,0
97081,75,158987,0
97081,74,158988,0
97081,15,348872,4
97081,47,496766,0
62197,19,216,0
62197,21,97081,2
62197,16,225872,1
62197,11,380234,0
159211,151,725300,0
159211,444,785262,0
159211,444,790894,0
159211,444,816364,0
159211,151,824463,26
159211,412,826278,0
159208,0,722906,0
159208,0,780367,0
159208,0,780368,0
159208,0,780369,0
159208,43,65832,0
65837,44,65832,0
65837,27,159211,2
65837,1,159208,0
65837,21,725302,0
65837,13,816402,2
65837,3,816403,0
65837,1,273155,0
65837,2,832157,0
65837,2,832158,0
65837,2,832159,0
70237,17,70236,0
70237,20,108103,0
70237,12,108104,0
70237,15,159450,0
70237,22,437524,1
159685,0,787337,0
159685,0,787490,0
159851,18,159864,0
159851,11,192141,1
159864,16,192141,0
159915,0,159864,0
159915,1,236193,0
159915,1,736387,1
159915,1,794658,0
159945,2,645860,0
159945,0,216682,0
159993,0,159994,0
159993,0,159995,0
159993,0,159996,0
80364,0,80363,0
80364,0,645251,0
80364,7,687630,0
648,3,790273,0
71301,0,71300,0
71301,0,221340,0
71301,58,687152,0
71301,63,687630,0
71301,42,687747,0
71301,28,687775,0
71301,28,687776,0
71301,31,689055,0
71301,47,717361,14
71301,0,761556,0
71301,0,766825,0
71301,42,819886,0
71301,30,838348,0
160774,30,160773,0
160774,24,160778,10
160774,18,784460,5
160774,21,784461,8
1954,21,1953,0
1954,14,62548,0
1954,11,26450,0
1954,0,676186,0
1954,7,203665,0
1954,21,56488,0
1954,7,742122,0
1954,5,748874,0
1954,15,62866,0
1954,15,779354,0
1954,11,790273,0
1954,18,793562,0
1954,16,795669,0
1954,15,52719,0
1954,12,832122,0
1954,7,691189,0
1954,18,838221,0
57526,0,57527,0
57526,0,687777,0
57526,0,126373,0
57526,1,832868,0
161081,20,160693,0
161081,22,161785,0
161081,18,197329,5
161081,15,235388,6
161081,14,296364,0
161081,7,536327,0
161081,20,675973,6
161081,15,713292,4
161081,21,714603,0
160693,0,153795,0
160693,0,153793,0
160693,0,153796,0
160693,0,153794,0
160693,0,161084,0
37965,8,48554,0
37965,8,52640,0
37965,4,69526,0
37965,7,70587,0
37965,8,464,0
37965,4,26450,0
37965,5,126531,0
37965,8,52643,0
37965,0,34500,0
37965,9,300046,0
37965,5,429531,0
37965,5,532146,0
37965,0,687977,0
37965,4,722601,0
37965,12,645249,0
37965,4,48875,0
37965,6,754323,0
37965,6,761575,0
37965,12,794216,0
37965,6,832606,0
37965,7,169048,0
37965,5,94975,0
37965,8,16600,0
37965,6,810087,0
34500,12,31253,1
34500,13,161264,0
34500,5,75086,0
34500,7,664980,0
34500,10,664982,0
34500,8,664974,0
34500,10,664983,0
34500,0,665006,0
34500,12,664999,2
34500,9,687753,0
34500,5,831403,0
161264,0,161267,0
161272,128,735007,0
161272,130,735008,0
161272,130,735009,0
161272,136,735010,0
104021,12,55373,0
104021,3,163634,0
104021,10,377056,0
104021,5,496862,0
104021,5,666914,0
104021,5,104016,0
104021,6,685768,0
104021,3,687232,0
104021,3,688195,0
104021,8,235389,0
104021,12,764403,0
104021,4,776807,0
104021,6,782401,0
104021,3,52640,0
104021,8,795616,0
104021,6,691189,0
161291,0,687775,0
161365,14,63596,0
161365,12,161374,0
161365,6,164488,0
161365,13,235429,0
161365,19,522987,0
161365,0,706353,0
161365,0,55589,0
161365,1,783721,0
161365,26,827180,0
81608,31,81607,0
47655,15,73374,0
47655,15,85059,0
47655,19,47656,0
47655,14,162713,0
47655,0,165152,0
47655,12,34830,0
47655,22,128136,5
47655,13,491031,0
47655,11,190438,0
47655,12,818412,0
47655,0,823313,0
47655,17,811295,0
66188,26,714861,1
66188,24,77936,0
66188,0,778588,0
66188,25,797417,0
161672,3,161670,0
161686,65,771217,0
161734,39,162480,0
161734,40,162481,0
161864,24,448106,0
161864,23,633168,0
161864,27,176716,0
161864,22,675782,0
161864,19,679323,0
161864,31,688456,0
161864,31,689548,0
161864,2,690695,1
161864,8,751608,0
161864,31,760144,0
161864,16,756362,0
47657,21,56485,0
47657,14,69039,0
47657,21,47655,0
47657,23,69471,0
47657,33,71782,0
47657,43,191922,0
47657,15,834892,0
47657,23,378330,0
47657,19,455396,0
47657,30,470728,0
47657,30,31253,0
47657,15,688231,2
47657,38,724066,0
47657,14,758680,0
47657,35,766753,0
47657,13,52584,0
47657,39,796391,0
47657,0,804209,0
47657,26,825490,7
47657,33,837563,0
161915,0,740261,0
161915,0,794235,0
59194,0,58872,0
59194,7,163962,0
59194,2,163963,0
59194,20,167140,0
59194,0,665353,0
59194,0,678288,0
59194,8,577982,0
59194,0,732265,0
59194,0,756174,0
59194,7,830799,0
59194,0,788742,0
59194,23,803392,0
162230,6,55764,0
162297,22,1756,0
162297,0,767515,0
28562,0,659,0
28562,0,78768,0
28562,0,211027,0
28562,0,578951,0
28562,0,791100,0
28562,0,834236,0
659,0,750,0
659,18,284,0
659,12,12702,1
659,31,17729,8
659,12,25681,2
659,66,33532,0
659,34,154927,0
659,50,154928,0
659,63,154929,0
659,62,154930,0
659,50,154931,0
659,22,23943,0
659,16,739388,2
659,18,32681,2
659,22,250547,0
162351,2,187939,0
162351,9,646351,1
162351,6,777998,0
162379,14,491328,0
162379,14,590280,0
162379,17,641085,5
162379,28,629330,12
162379,41,735610,2
162379,14,783510,0
162378,13,162379,0
162494,0,162495,0
162494,4,51799,0
162494,8,758293,1
162495,0,162496,0
162495,4,664009,0
162495,4,734308,0
162495,2,754049,0
162495,5,819209,0
162496,50,226719,0
162496,10,794986,0
162496,32,794985,5
162496,64,794988,0
162496,64,794989,6
162496,13,794984,1
162496,4,795031,0
162496,7,795032,0
162496,41,255574,0
162496,35,795035,0
162496,64,795036,0
162496,14,795038,0
162496,31,300761,0
162496,35,304134,0
162496,32,795042,0
162496,0,795043,0
162496,0,380217,0
162496,39,795046,3
162496,55,795047,12
162496,32,795048,0
162496,0,795049,0
162496,0,795050,0
162496,0,795051,0
162496,0,738311,0
162496,50,795052,0
162496,31,795053,0
162496,39,795118,0
162496,4,795119,0
162496,4,795120,0
162496,11,795123,0
162496,38,795124,0
162496,36,795125,0
162496,32,795126,0
162496,44,795127,0
162496,64,795128,0
162496,4,795129,0
162496,44,795130,1
162496,60,795131,0
162496,50,795132,0
162496,35,795133,0
162496,0,300752,0
87872,0,179468,0
87872,0,587847,0
87872,0,87871,0
87872,0,663878,0
87872,0,127963,0
87872,0,183057,0
162595,0,162596,0
162712,0,162713,0
162712,0,830577,0
162714,44,504260,10
162714,85,249790,0
162713,0,162714,0
162840,99,172227,0
162840,87,105188,24
162840,86,172228,0
162840,113,172229,0
162840,134,172230,0
162840,169,172231,0
162840,201,172232,0
162840,194,172233,0
162840,194,172234,0
162840,194,172235,0
162840,86,171010,12
162840,95,398858,0
162849,17,162840,1
162849,23,172236,0
162849,26,172237,0
162849,19,172238,0
162849,16,172239,0
162849,19,685129,0
162849,24,685379,0
162849,18,300729,0
162849,19,176785,0
162849,17,203653,4
162951,60,172240,0
162951,60,172241,0
162951,67,172242,0
162951,65,172243,0
162951,64,172244,0
162951,58,172245,0
162951,57,172246,0
162951,62,172247,0
162929,0,775831,0
162983,10,162929,0
162983,10,552596,0
58643,19,58627,2
58643,16,163170,0
58643,5,55615,0
58643,12,676555,0
58643,8,676556,0
58643,33,722325,0
58643,22,758596,0
58643,8,820524,0
58643,11,811295,0
58643,8,830358,0
58643,8,835229,0
163170,0,163172,0
163170,0,163173,0
163170,2,565582,0
163173,66,163727,0
163173,76,163728,0
163173,55,176753,5
163173,71,67359,16
163173,53,825308,0
163173,42,587770,1
163173,53,218078,9
163189,0,163173,0
163189,0,733421,0
163308,8,213919,0
163308,0,740355,0
2017,37,1835,1
2017,25,24054,0
2017,12,92112,0
2017,0,92531,0
2017,24,115293,0
2017,43,69670,0
2017,24,60009,2
2017,24,94214,1
2017,39,165416,0
2017,37,176071,0
2017,2,179206,0
2017,39,36905,1
2017,35,182743,0
2017,25,284080,0
2017,42,637994,0
2017,43,669833,0
2017,22,734418,0
2017,34,565489,0
2017,36,750388,0
2017,35,775724,0
2017,21,799370,0
2017,24,832975,1
2017,39,835252,0
163374,34,443778,8
50506,7,666273,0
50506,13,399038,0
50506,12,676425,0
50506,42,764104,2
71786,0,71785,0
71786,2,76207,0
71786,12,163460,0
71786,15,464958,0
71786,15,464959,0
71786,19,464960,0
71786,22,464961,0
71786,21,464962,0
71786,26,464963,0
71786,12,687107,0
71786,1,185611,0
71786,2,825812,0
92420,8,115277,3
92420,0,151352,0
92420,14,398968,1
92420,18,687107,0
92420,16,92477,3
92420,0,587737,0
92420,0,788121,0
92420,11,58444,0
92420,10,788201,1
92420,13,788202,0
92420,15,788203,0
92420,10,788204,0
92420,7,788205,0
58451,16,92431,0
58451,32,34846,4
58451,14,92470,0
58451,25,92472,0
58451,32,92473,14
58451,42,92474,3
58451,32,92475,1
58451,15,92496,0
58451,26,92420,0
58445,35,58451,0
58445,0,803608,0
163460,23,163759,0
163460,13,163760,0
163460,9,163761,0
163460,9,163762,0
163460,1,163763,0
163460,0,607836,0
163460,0,502122,0
163472,0,55763,0
163472,2,819283,0
67721,67,67719,0
67721,27,67866,3
67721,0,59222,0
67721,74,93467,0
67721,68,448766,7
67721,66,465017,0
67721,54,726885,0
67721,0,71787,0
67721,61,782741,0
67721,0,71845,0
67721,61,809765,8
67721,52,787477,0
60009,39,92344,7
60009,34,139965,0
60009,12,49885,0
60009,8,67867,3
60009,20,67721,0
60009,0,284080,0
60009,18,284824,2
60009,36,449955,6
60009,20,512802,4
60009,36,59229,0
60009,0,725766,0
60009,0,838615,0
163503,6,163764,0
163503,3,163765,0
163503,3,163766,0
163503,3,163767,0
163503,0,163768,0
163503,0,163769,0
163503,0,176753,0
163503,0,395573,0
163503,0,602720,0
163503,5,765883,0
163579,91,596317,23
163579,0,809004,0
163610,75,163591,14
163610,114,760042,0
163610,0,768850,0
163610,0,768860,0
163610,0,768856,0
163610,0,768853,0
163610,0,768854,0
163591,154,159180,0
163591,0,53141,0
163591,87,163702,0
163591,87,163703,0
163591,166,784943,0
163635,54,380153,5
163634,0,163635,0
163634,0,807949,0
163652,17,75964,0
163652,37,236192,10
163652,64,195486,2
163652,22,832264,0
163859,225,78877,0
163962,0,750151,0
163963,6,170305,0
163963,18,677947,0
163963,0,249776,0
163963,6,686160,0
163963,0,686172,0
163963,0,686173,0
163963,0,686176,0
163963,13,713180,0
163963,0,736538,0
163963,0,778875,0
163963,0,788752,0
163963,0,809188,0
34754,1,91611,0
34754,7,126322,0
34754,6,34464,0
34754,1,176725,0
34754,22,465034,0
34754,5,79594,0
34754,2,595170,0
34754,3,547618,0
34754,2,605871,0
34754,0,725455,0
34754,4,797417,0
34464,45,245,1
34464,119,71029,26
34464,59,87225,9
34464,104,176754,8
34464,0,783293,0
34464,97,232007,5
34464,77,393111,7
34464,39,59698,0
34464,0,85129,0
34464,119,459892,0
34464,119,384246,13
34464,118,174234,0
34464,0,393055,0
49887,80,70347,46
49887,58,73637,2
49887,22,80314,0
49887,22,168941,0
49887,56,169696,12
49887,0,349201,0
49887,80,615666,3
164041,23,49883,2
164041,64,164742,0
164041,84,164743,0
164041,46,170685,3
164041,65,179446,0
164041,71,565440,0
164041,73,588928,0
164041,34,686291,0
164041,73,84618,0
164041,31,384234,1
164041,65,789596,0
164041,0,802778,0
164041,2,190416,0
49883,0,170685,0
49881,111,131201,0
49881,100,131202,0
49881,71,131203,0
49881,72,131204,0
49881,24,190443,6
164090,1,49880,0
164089,0,164090,0
164089,8,835084,0
164089,0,838247,0
164196,1,164197,0
101204,0,101203,0
101204,0,115658,0
101204,0,49867,0
101204,0,443618,0
101204,0,807240,0
49866,0,49864,0
49866,191,786717,0
164321,193,164773,0
164321,189,164774,0
164321,189,164775,0
164321,202,164776,0
164321,202,164777,0
164321,213,164778,0
164321,225,161785,0
164321,125,470406,0
164321,0,131202,0
164321,0,777527,0
164320,3,164321,0
164320,0,164771,0
164320,0,164772,0
164320,17,384198,3
164347,178,826538,0
164346,58,164347,13
164346,95,164373,30
164346,118,164779,0
164346,205,164780,0
164346,205,164781,0
164346,165,164782,14
164346,166,164783,0
164346,38,249743,3
164346,45,646115,0
164346,39,679528,0
164346,53,286194,6
164346,107,380173,41
164346,38,832916,9
164373,207,164784,0
164373,0,744686,0
164373,0,771208,0
164373,0,799614,0
164373,196,794085,0
164381,39,164373,7
164381,30,273083,3
164381,21,348802,2
164381,17,510545,3
164381,24,349005,2
164381,0,829230,0
164429,216,164373,44
164429,222,164787,0
164429,258,164788,70
164429,283,164789,0
164429,283,164790,0
164429,274,164791,0
164429,247,164792,0
164429,222,198710,0
164429,115,349003,41
164429,153,689777,13
164429,132,772358,1
164429,0,799609,0
164429,258,799610,0
164429,234,799611,0
164428,26,164429,6
164428,97,164785,0
164428,43,164786,0
164428,45,203701,0
164428,43,250610,0
164428,50,235411,21
164428,43,300733,0
164428,43,273123,0
164428,2,689833,0
164428,55,273130,1
164428,44,691178,0
164428,54,764596,1
164428,0,800768,0
164427,0,164428,0
164427,1,362737,0
164427,0,676600,0
164427,1,273177,0
164427,0,814517,0
164457,24,437415,4
164472,21,538758,0
164483,18,166941,0
164483,42,459892,0
164483,39,82391,4
164489,90,164793,0
164489,90,164794,0
164489,90,164795,0
164489,90,164796,0
164489,90,164797,0
164489,84,164798,0
164489,56,164799,0
164489,56,164800,0
164489,48,164801,0
164489,49,164802,0
164489,15,763983,0
