CID,MenteeID,MentorID,MentorshipType,Institution,InstitutionMAGID,StartYear,StopYear,NumOfMenteesOfTheMentor,NumOfMenteesOfTheMentor10,NumOfMenteesOfTheMenteeIn20,BigOrSmall,Survival0,Survival1,TotalPubsOfMentor,YearOfTheFirstPubsOfMentorPubs,YearlyPubsOfMentor,TotalCitationOfMentor,YearlyCitationOfMentor,TotalCollaOfMentor,YearllyCollaOfMentor,YearOfTheFirstPubsOfMenteePubs,First5YearPubsOfMentee,First5YearCitationOfMentee,First5YearCollaOfMentee,YearlyPubsOfMentee,YearlyCitationOfMentee,BirthYearOfMentee,CareerAgeOfMentorInTraining,PubsOfMentorInTraning,CollaPubsOfWithMentor,S_Or_DP
1721949,619125,175068,2,,,1990,1992,1,1,4,0,1,1,421,1972.0,8.42,59711,1194.22,563,11.26,1987.0,7,516,14,9.942857142857145,870.6571428571428,1987.0,20.0,40,4,1
1721951,564681,8053,2,,,1963,1965,18,2,3,-1,1,1,378,1954.0,5.5588235294117645,57951,852.2205882352941,374,5.5,1966.0,3,285,6,1.4130434782608696,177.2826086956522,1965.0,11.0,37,1,1
1721962,175068,23673,1,,,-1,1966,2,1,0,0,1,0,233,1963.0,3.9491525423728815,94363,1599.372881355932,197,3.3389830508474576,1972.0,8,218,6,8.42,1194.22,1966.0,3.0,3,0,1
1722039,522666,822254,1,"Indiana University, Bloomington",592451.0,-1,1986,1,1,2,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1986.0,-1.0,0,0,0
1722040,522666,506941,1,"Indiana University, Bloomington",592451.0,-1,1986,1,1,2,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1986.0,-1.0,0,0,0
1722041,522666,273323,1,"Indiana University, Bloomington",592451.0,-1,1986,1,1,2,0,1,1,125,1970.0,2.5510204081632653,3243,66.18367346938776,79,1.6122448979591837,-1.0,0,0,0,0.0,0.0,1986.0,16.0,15,0,0
115547,90608,90623,1,Philipps-Universität Marburg,,-1,1966,1,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,1978.0,11,484,16,4.5,361.5,1966.0,-1.0,0,0,1
1722396,23673,37449,0,,,-1,1962,15,2,1,-1,1,1,409,1960.0,6.932203389830509,30291,513.4067796610168,221,3.7457627118644066,1963.0,3,1168,2,3.9491525423728815,1599.372881355932,1962.0,2.0,26,1,1
1722670,822357,20418,1,University of Birmingham (United Kingdom),79619799.0,1992,1995,1,1,0,0,0,0,1,1991.0,1.0,14,14.0,3,3.0,1998.0,6,777,18,0.3809523809523809,38.52380952380953,1995.0,4.0,0,0,1
1722671,822357,20416,1,University of Birmingham Medical School,,1992,1995,1,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,1998.0,6,777,18,0.3809523809523809,38.52380952380953,1995.0,-1.0,0,0,1
1722772,688403,738327,2,National  Institutes of Health,1299303238.0,1984,1986,1,1,1,0,1,1,240,1971.0,4.8,23631,472.62,340,6.8,1986.0,23,4243,60,3.5,661.0277777777778,1986.0,15.0,33,8,1
1724419,2933,65510,1,"University of Washington, Seattle",201448701.0,-1,1974,1,1,1,0,1,1,3,1975.0,1.5,204,102.0,4,2.0,1974.0,10,1815,11,2.310344827586208,185.55172413793102,1974.0,-1.0,3,3,1
1724420,2933,1008,1,"University of Washington, Seattle",201448701.0,-1,1974,14,2,1,-1,1,1,114,1966.0,2.150943396226415,10582,199.66037735849056,96,1.8113207547169807,1974.0,10,1815,11,2.310344827586208,185.55172413793102,1974.0,8.0,7,2,1
1724664,351267,9103,2,National Cancer Institute,,1984,1987,3,2,0,-1,0,0,133,1976.0,2.891304347826087,31825,691.8478260869565,301,6.543478260869565,1982.0,9,1120,9,5.275,955.575,1982.0,11.0,24,4,1
1725046,9707,84674,1,"University of Arkansas, Fayetteville",78715868.0,-1,1970,2,2,0,-1,1,0,50,1958.0,0.7936507936507936,582,9.238095238095235,50,0.7936507936507936,1979.0,9,1233,14,4.953488372093024,599.4883720930233,1970.0,12.0,1,0,1
1725200,822753,63913,2,Mayo Clinic Jacksonville,,1990,1992,2,1,0,0,0,0,186,1977.0,4.133333333333334,10050,223.3333333333333,458,10.177777777777775,-1.0,0,0,0,0.0,0.0,1992.0,15.0,24,0,0
1725562,822891,28214,2,Abo Akademi University,130217899.0,1990,1993,29,3,0,-1,0,0,388,1975.0,8.25531914893617,97212,2068.340425531915,732,15.574468085106385,1986.0,20,1920,34,4.138888888888889,615.1111111111112,1986.0,18.0,66,8,1
1725564,822892,28214,2,Yamaguchi University Graduate School of Medicine,,1991,1993,29,3,0,-1,0,0,388,1975.0,8.25531914893617,97212,2068.340425531915,732,15.574468085106385,1984.0,12,588,48,4.842105263157895,402.81578947368416,1984.0,18.0,66,4,1
1725566,822893,28214,2,Abbott Laboratories,3019813218.0,1998,1993,29,3,0,-1,0,0,388,1975.0,8.25531914893617,97212,2068.340425531915,732,15.574468085106385,1990.0,14,3300,17,2.1935483870967745,155.19354838709674,1990.0,18.0,66,13,1
1726255,823143,3007,1,,,-1,1929,11,3,0,-1,0,0,446,1899.0,3.6859504132231407,13623,112.58677685950413,93,0.7685950413223142,-1.0,0,0,0,0.0,0.0,1929.0,30.0,28,0,0
1726316,608,205,2,University of Oxford,40120149.0,1991,1994,28,7,1,1,1,1,348,1961.0,5.8,48125,802.0833333333335,441,7.35,1993.0,6,527,7,2.72,128.08,1993.0,33.0,58,0,1
1726346,823168,205,1,University of Oxford,40120149.0,1991,1995,28,7,0,1,0,0,348,1961.0,5.8,48125,802.0833333333335,441,7.35,1997.0,13,4017,17,2.0,587.0,1995.0,34.0,49,0,0
1726383,823176,205,2,University of Cambridge,241749.0,1973,1977,28,4,0,1,0,0,348,1961.0,5.8,48125,802.0833333333335,441,7.35,-1.0,0,0,0,0.0,0.0,1977.0,16.0,59,0,0
1726775,823268,3008,1,Columbia University,78577930.0,-1,1929,24,6,0,1,0,0,273,1884.0,2.0073529411764706,10242,75.30882352941177,106,0.7794117647058824,1929.0,4,46,2,0.2456140350877193,4.473684210526316,1929.0,45.0,20,0,1
1726805,823279,3008,1,Columbia University,78577930.0,-1,1929,24,6,0,1,0,0,273,1884.0,2.0073529411764706,10242,75.30882352941177,106,0.7794117647058824,1930.0,6,75,2,0.35294117647058826,3.784313725490197,1929.0,45.0,20,0,1
1726821,263444,37886,1,,,-1,1968,3,1,0,0,0,0,65,1950.0,1.0833333333333333,1063,17.716666666666665,6,0.1,1963.0,1,0,1,1.625,264.30357142857144,1963.0,18.0,8,0,1
1726872,311509,19572,1,"University of Wisconsin, Madison",135310074.0,-1,1982,19,1,0,0,0,0,103,1981.0,3.3225806451612905,1418,45.74193548387096,109,3.5161290322580645,1983.0,1,9,2,0.7352941176470589,31.088235294117645,1982.0,1.0,2,1,1
112941,88198,31868,1,University of Chicago,40347166.0,-1,1931,10,2,0,-1,0,0,172,1915.0,1.7731958762886595,78334,807.5670103092782,51,0.5257731958762887,1935.0,3,56,4,1.3793103448275863,42.63793103448275,1931.0,16.0,15,0,1
1727094,823358,1862,1,Harvard University,136199984.0,-1,1932,9,2,1,-1,1,1,48,1905.0,0.4528301886792453,983,9.273584905660377,10,0.09433962264150944,1934.0,3,97,1,0.3461538461538461,15.538461538461535,1932.0,27.0,13,0,1
1727097,741875,823358,1,"Indiana University, Bloomington",592451.0,-1,1942,1,1,0,0,0,0,9,1934.0,0.3461538461538461,404,15.538461538461535,1,0.038461538461538464,1947.0,3,221,2,0.6904761904761905,36.285714285714285,1942.0,8.0,2,0,1
1727116,3116,57981,1,"University of California, Los Angeles",161318765.0,-1,1963,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1960.0,4,165,6,1.912280701754386,144.56140350877192,1960.0,-1.0,0,0,1
1727283,823412,21919,1,,,1946,1949,12,1,0,0,0,0,149,1945.0,2.0135135135135136,57385,775.472972972973,45,0.6081081081081081,1950.0,3,54,2,0.859375,16.4375,1949.0,4.0,19,0,1
1727299,799568,21034,1,,,1951,1955,5,3,0,-1,0,0,103,1922.0,1.0729166666666667,10488,109.25,43,0.4479166666666667,1958.0,9,3435,8,2.404255319148936,854.2127659574468,1955.0,33.0,37,0,1
1727367,17853,478189,1,"University of Illinois, Urbana-Champaign",157725225.0,-1,1993,10,1,20,0,1,1,173,1985.0,4.6756756756756745,10069,272.1351351351352,132,3.5675675675675675,2001.0,4,10995,12,0.95,595.05,1993.0,8.0,22,0,1
1727371,823439,18721,1,,,1987,1993,5,1,0,0,0,0,102,1955.0,1.59375,15358,239.96875,70,1.09375,1986.0,17,830,17,15.083333333333336,1191.3333333333333,1986.0,38.0,17,0,1
1727542,717329,6163,1,"Indiana University, Bloomington",592451.0,-1,1993,30,5,0,1,1,0,228,1976.0,4.956521739130435,22025,478.8043478260869,258,5.608695652173912,1985.0,3,126,3,3.083333333333333,188.22222222222226,1985.0,17.0,17,1,1
1727621,823518,6163,1,"Indiana University, Bloomington",592451.0,-1,1988,30,2,0,-1,0,0,228,1976.0,4.956521739130435,22025,478.8043478260869,258,5.608695652173912,1987.0,4,823,9,0.7941176470588235,62.17647058823529,1987.0,12.0,10,0,1
1727625,19904,6163,0,"Indiana University, Bloomington",592451.0,-1,1988,30,2,0,-1,0,0,228,1976.0,4.956521739130435,22025,478.8043478260869,258,5.608695652173912,1993.0,15,5665,15,2.4482758620689653,340.82758620689657,1988.0,12.0,10,0,1
1727667,5352,62832,1,Weizmann Institute of Science,53964585.0,-1,1976,1,1,2,0,1,1,123,1951.0,2.0847457627118646,8327,141.135593220339,136,2.305084745762712,1974.0,21,1623,43,11.791666666666664,944.2916666666664,1974.0,25.0,39,9,1
1727767,767377,59283,0,Princeton University,20089843.0,1973,1975,8,3,0,-1,0,0,517,1969.0,9.754716981132075,205084,3869.5094339622638,1047,19.754716981132077,1981.0,8,1500,11,6.341463414634148,768.3658536585367,1975.0,6.0,37,0,1
1728106,765037,587752,2,AT&T Bell Laboratories,,1990,1992,1,1,36,0,1,1,484,1977.0,11.255813953488374,12216,284.09302325581393,445,10.348837209302326,1970.0,3,74,3,4.211538461538462,119.1346153846154,1970.0,15.0,137,25,1
1728140,1958,7642,2,"University of Washington, Seattle",201448701.0,1986,1988,3,1,3,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1978.0,3,473,6,2.772727272727273,349.09090909090907,1978.0,-1.0,0,0,1
1728141,1958,1264,2,Australian National University,118347636.0,1983,1984,4,2,1,-1,1,1,52,1965.0,1.4857142857142858,17461,498.88571428571436,57,1.6285714285714286,1978.0,3,473,6,2.772727272727273,349.09090909090907,1978.0,19.0,22,0,1
1728345,823732,80702,1,Vrije Universiteit Amsterdam,865915315.0,1991,1994,6,2,0,-1,0,0,43,1992.0,2.0476190476190474,3400,161.9047619047619,25,1.1904761904761905,1992.0,5,1137,7,6.066666666666666,277.53333333333336,1992.0,2.0,5,3,1
1728647,5344,79613,1,Deutsche Universität Prag,,-1,1931,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1928.0,14,1111,7,7.107142857142858,657.702380952381,1928.0,-1.0,0,0,1
1728650,5344,53543,2,Johns Hopkins University,145311948.0,-1,1931,1,1,1,0,1,1,217,1903.0,1.9727272727272729,8497,77.24545454545455,84,0.7636363636363637,1928.0,14,1111,7,7.107142857142858,657.702380952381,1928.0,28.0,27,0,1
1728871,823874,23104,2,"University of Florida, Gainesville",33213144.0,-1,1988,158,13,0,1,0,0,483,1976.0,10.5,37465,814.4565217391304,640,13.91304347826087,1987.0,17,521,13,2.5454545454545454,79.0909090909091,1987.0,12.0,71,12,1
1728872,225635,23104,2,University of North Texas,123534392.0,-1,1991,158,19,0,1,0,0,483,1976.0,10.5,37465,814.4565217391304,640,13.91304347826087,1990.0,5,364,10,0.6333333333333333,36.766666666666666,1990.0,15.0,60,4,1
1728874,823875,23104,2,"University of Florida, Gainesville",33213144.0,-1,1990,158,17,0,1,0,0,483,1976.0,10.5,37465,814.4565217391304,640,13.91304347826087,1989.0,4,110,4,1.3333333333333333,36.66666666666666,1989.0,14.0,71,3,0
1728890,823881,23104,2,"University of Florida, Gainesville",33213144.0,-1,1991,158,19,0,1,0,0,483,1976.0,10.5,37465,814.4565217391304,640,13.91304347826087,1989.0,9,175,7,1.8,35.0,1989.0,15.0,71,8,0
1728992,605233,799567,1,Pennsylvania State University,130769515.0,-1,1986,1,1,1,0,1,1,43,1986.0,1.303030303030303,1033,31.303030303030305,24,0.7272727272727273,1991.0,5,348,9,0.7419354838709677,29.387096774193548,1986.0,0.0,5,0,1
1729574,286480,49208,1,Baylor University,157394403.0,1991,1995,12,3,0,-1,0,0,142,1981.0,3.463414634146341,12846,313.3170731707317,196,4.780487804878049,1996.0,7,431,5,1.2608695652173914,45.91304347826087,1995.0,14.0,15,1,1
1729575,286480,629174,1,Univ. of Kansas,,1991,1995,2,1,0,0,0,0,19,1976.0,0.5757575757575758,480,14.545454545454545,20,0.6060606060606061,1996.0,7,431,5,1.2608695652173914,45.91304347826087,1995.0,19.0,2,0,1
1729673,32681,659,1,Brown University,27804330.0,1990,1994,15,5,0,1,0,0,254,1953.0,3.681159420289855,38575,559.0579710144928,132,1.9130434782608696,1993.0,14,443,9,3.965517241379312,211.3793103448276,1993.0,41.0,18,2,1
1729676,32681,760301,1,Weizmann Institute of Science,53964585.0,1987,1990,1,1,0,0,0,0,360,1973.0,7.346938775510204,35560,725.7142857142858,754,15.387755102040815,1993.0,14,443,9,3.965517241379312,211.3793103448276,1990.0,17.0,35,0,1
1729685,824134,99056,1,Georgia Institute  of Technology,130701444.0,1987,1992,25,1,0,0,0,0,233,1973.0,5.065217391304348,19973,434.19565217391306,171,3.717391304347826,-1.0,0,0,0,0.0,0.0,1992.0,19.0,42,0,0
1729890,250547,659,1,Brown University,27804330.0,-1,1990,15,4,0,-1,0,0,254,1953.0,3.681159420289855,38575,559.0579710144928,132,1.9130434782608696,1993.0,18,1225,60,4.2413793103448265,213.0,1990.0,37.0,22,0,1
1729911,824200,190735,1,,,-1,1988,20,4,0,-1,0,0,135,1983.0,3.4615384615384617,18699,479.46153846153845,108,2.769230769230769,1987.0,12,2992,11,2.0,435.71428571428567,1987.0,5.0,17,5,0
1730151,824272,26450,2,Massachusetts Institute of Technology,63966007.0,1948,1950,15,10,0,1,0,0,263,1930.0,3.022988505747126,26103,300.0344827586207,159,1.8275862068965518,1950.0,4,44,4,2.7246376811594204,75.46376811594203,1950.0,20.0,18,0,1
1730238,572543,100384,1,"University of Illinois, Urbana-Champaign",157725225.0,-1,1977,1,1,1,0,1,1,178,1959.0,2.966666666666667,156057,2600.95,293,4.883333333333334,1972.0,15,2579,12,5.96,816.72,1972.0,18.0,15,1,1
1730364,824335,824334,1,Albert-Ludwigs-University Freiburg,,-1,1903,2,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1903.0,-1.0,0,0,0
1731378,5871,15202,2,University of Cambridge and MRC,,1975,1977,4,1,7,0,1,1,36,1980.0,1.1612903225806452,1830,59.03225806451614,53,1.7096774193548387,1973.0,14,2248,15,5.510204081632653,957.1632653061224,1973.0,-3.0,0,0,1
1731728,824553,209,1,"University of California, Berkeley",95457486.0,1929,1933,12,2,0,-1,0,0,74,1917.0,0.7326732673267327,20979,207.71287128712868,20,0.19801980198019808,-1.0,0,0,0,0.0,0.0,1933.0,16.0,16,0,0
1731729,85071,204443,2,EMBL Heidelberg,,1990,1993,3,1,0,0,0,0,311,1983.0,7.9743589743589745,41736,1070.1538461538462,596,15.282051282051285,1989.0,16,11863,26,19.939393939393934,3087.696969696969,1989.0,10.0,39,9,1
1732261,824620,57091,1,University of Toronto,185261750.0,-1,1943,9,3,0,-1,0,0,62,1933.0,0.8051948051948052,12275,159.41558441558442,17,0.2207792207792208,1997.0,5,100,2,0.5454545454545454,9.090909090909092,1943.0,10.0,8,0,1
1732490,822402,551577,1,Icahn School of Medicine at Mount Sinai,98704320.0,-1,1995,2,1,0,0,1,0,59,1985.0,2.458333333333333,5532,230.5,117,4.875,1995.0,9,842,16,11.074074074074074,1032.074074074074,1995.0,10.0,19,3,1
1733181,655810,21341,2,University of Hamburg; Whitehead Institute (MIT),,1984,1987,22,2,3,-1,1,1,622,1974.0,12.958333333333336,297592,6199.833333333332,1637,34.104166666666664,1978.0,12,1436,32,4.068181818181818,1458.7727272727273,1978.0,13.0,41,8,1
1733236,15715,21753,0,,,1973,1974,2,1,1,0,1,1,19,1954.0,1.1875,2443,152.6875,15,0.9375,1976.0,6,241,6,2.282608695652174,155.17391304347825,1974.0,20.0,0,0,1
1733495,824896,672,1,Rice University,74775410.0,-1,1982,3,1,1,0,1,1,66,1972.0,1.7837837837837838,2098,56.7027027027027,31,0.8378378378378378,1980.0,10,542,7,2.0270270270270268,98.75675675675676,1980.0,10.0,9,8,1
1733510,672,824993,1,Syracuse University,70983195.0,-1,1966,1,1,1,0,1,1,111,1958.0,3.083333333333333,4460,123.88888888888887,106,2.9444444444444446,1972.0,7,357,1,1.7837837837837838,56.7027027027027,1966.0,8.0,13,0,1
1733779,85024,85031,1,University of Texas at Austin,86519309.0,1979,1985,3,3,15,-1,1,1,39,1967.0,1.3448275862068966,2799,96.51724137931036,58,2.0,1983.0,12,417,21,5.384615384615384,502.64102564102564,1983.0,18.0,6,0,1
1733912,825100,9278,1,,,-1,1969,8,1,0,0,0,0,117,1951.0,1.7205882352941178,5581,82.07352941176471,103,1.5147058823529411,-1.0,0,0,0,0.0,0.0,1969.0,18.0,27,0,0
1733947,825103,64418,1,Psychology,,1983,1986,7,2,0,-1,0,0,155,1976.0,3.522727272727273,12787,290.6136363636364,163,3.704545454545455,1987.0,4,0,4,12.428571428571427,128.02857142857144,1986.0,10.0,6,0,1
1734115,825177,35328,1,Vanderbilt University,200719446.0,1976,1983,13,1,0,0,0,0,118,1956.0,1.9666666666666663,13475,224.5833333333333,46,0.7666666666666667,1983.0,3,649,4,0.5714285714285714,97.42857142857143,1983.0,27.0,14,1,0
1734119,825178,35328,1,,,-1,1990,13,3,0,-1,0,0,118,1956.0,1.9666666666666663,13475,224.5833333333333,46,0.7666666666666667,2016.0,1,2,2,1.0,2.0,1990.0,34.0,22,0,0
1734129,825180,23751,1,Delft University of Technology,98358874.0,-1,1983,7,2,1,-1,1,1,1,1961.0,1.0,8,8.0,1,1.0,1984.0,17,2,3,5.42105263157895,102.89473684210527,1983.0,22.0,0,0,1
1734474,128155,32879,2,Cornell University,205783295.0,-1,1972,40,4,0,1,0,0,441,1924.0,4.59375,67554,703.6875,330,3.4375,1973.0,8,752,6,3.303030303030303,384.9090909090909,1972.0,48.0,19,0,1
1734525,825290,21034,1,Clark University,130785548.0,-1,1950,5,1,0,0,0,0,103,1922.0,1.0729166666666667,10488,109.25,43,0.4479166666666667,1957.0,3,60,5,0.12,1.64,1950.0,28.0,29,0,1
1734869,825393,817926,1,University of Chicago,40347166.0,1979,1994,3,1,0,0,0,0,21,1959.0,0.4772727272727273,1486,33.77272727272727,10,0.2272727272727273,-1.0,0,0,0,0.0,0.0,1994.0,35.0,0,0,0
1734871,825394,817926,1,University of Chicago,40347166.0,1976,1983,3,1,0,0,0,0,21,1959.0,0.4772727272727273,1486,33.77272727272727,10,0.2272727272727273,1997.0,2,83,3,0.6666666666666666,27.66666666666667,1983.0,24.0,1,0,0
1734884,778869,31100,1,"Ohio State University, Columbus",52357470.0,-1,1954,3,2,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1982.0,3,80,2,0.4615384615384616,31.07692307692308,1954.0,-1.0,0,0,1
1735074,300484,55587,2,Massachusetts Institute of Technology,63966007.0,1993,1995,76,8,0,1,0,0,2791,1954.0,41.04411764705883,566507,8330.985294117647,4303,63.279411764705884,1984.0,5,28,9,7.45945945945946,458.054054054054,1984.0,41.0,376,6,1
1735203,825490,47657,3,University of Chicago,40347166.0,1942,1945,20,6,0,1,0,0,415,1924.0,4.510869565217392,93358,1014.7608695652176,179,1.945652173913044,1938.0,11,198,5,3.2804878048780486,112.41463414634147,1938.0,21.0,26,7,1
1735291,825512,3008,1,Columbia University,78577930.0,1914,1918,24,2,0,-1,0,0,273,1884.0,2.0073529411764706,10242,75.30882352941177,106,0.7794117647058824,1915.0,8,52,1,1.6,10.4,1915.0,34.0,21,0,0
1735289,825511,3008,1,Columbia University,78577930.0,1902,1910,24,5,0,1,0,0,273,1884.0,2.0073529411764706,10242,75.30882352941177,106,0.7794117647058824,1911.0,10,20,1,0.5483870967741935,2.2580645161290325,1910.0,26.0,24,0,1
1735655,344398,825604,1,University of Virginia,51556381.0,1985,1990,1,1,2,0,1,1,44,1979.0,1.9130434782608696,1464,63.65217391304348,67,2.9130434782608696,1989.0,15,602,17,4.818181818181818,266.5757575757576,1989.0,11.0,11,4,1
1735657,344398,825605,2,University of Virginia,51556381.0,1990,1991,1,1,2,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1989.0,15,602,17,4.818181818181818,266.5757575757576,1989.0,-1.0,0,0,1
1735685,825616,777160,1,University of Pennsylvania,79576946.0,-1,1975,4,4,0,1,0,0,38,1961.0,0.7169811320754716,5286,99.73584905660377,66,1.2452830188679245,1973.0,1,310,3,0.1724137931034483,17.82758620689655,1973.0,14.0,4,0,1
1735703,84488,777160,2,University of Pennsylvania,79576946.0,1974,1975,4,4,0,1,0,0,38,1961.0,0.7169811320754716,5286,99.73584905660377,66,1.2452830188679245,1975.0,2,343,4,5.0,227.4468085106383,1975.0,14.0,4,1,1
1735706,431794,777160,1,,,1973,1977,4,4,0,1,0,0,38,1961.0,0.7169811320754716,5286,99.73584905660377,66,1.2452830188679245,1975.0,3,138,3,20.29787234042553,2673.723404255319,1975.0,16.0,4,0,1
1735742,326593,78579,1,Temple University,84392919.0,1970,1975,1,1,0,0,1,0,254,1967.0,5.08,32662,653.24,443,8.86,1973.0,6,503,12,1.5,125.75,1973.0,8.0,42,5,0
1735809,329,8286,1,McGill University,5023651.0,-1,1988,2,2,24,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1988.0,8,1535,14,7.117647058823527,1007.7941176470587,1988.0,-1.0,0,0,1
1735810,3018,8286,1,McGill University,5023651.0,-1,1984,2,2,2,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1985.0,21,6137,32,7.675675675675674,1019.6216216216216,1984.0,-1.0,0,0,1
1735812,8286,825648,1,McGill University,5023651.0,-1,1957,1,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1957.0,-1.0,0,0,0
1735813,825648,227388,1,McGill University,5023651.0,-1,1937,2,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1937.0,-1.0,0,0,0
1736220,5428,23044,2,"University of California, San Francisco",180670191.0,1988,1994,17,3,3,-1,1,1,393,1980.0,9.357142857142858,212785,5066.309523809524,1481,35.26190476190476,1987.0,11,1894,14,2.257142857142857,212.7142857142857,1987.0,14.0,25,0,1
1736222,6383,23044,2,"University of California, San Francisco",180670191.0,1988,1993,17,3,4,-1,1,1,393,1980.0,9.357142857142858,212785,5066.309523809524,1481,35.26190476190476,1981.0,5,341,12,5.6097560975609735,883.1463414634146,1981.0,13.0,16,1,1
1736395,30510,3003,2,Harvard Medical  School,,1969,1973,14,3,0,-1,1,0,356,1951.0,5.014084507042254,57629,811.6760563380283,847,11.929577464788732,1971.0,14,7140,9,4.795918367346938,729.4693877551019,1971.0,22.0,74,3,1
1736453,758645,739064,1,Cornell University,205783295.0,1981,1983,1,1,1,0,1,1,85,1951.0,2.023809523809524,7281,173.35714285714286,81,1.9285714285714288,1995.0,20,3053,90,8.37037037037037,812.4814814814815,1983.0,32.0,24,0,1
1736673,16887,225741,1,"Indiana University, Bloomington",592451.0,-1,1995,1,1,3,0,1,1,53,1983.0,1.358974358974359,1847,47.35897435897437,42,1.0769230769230769,1994.0,13,507,8,3.7142857142857135,177.0,1994.0,12.0,11,0,1
1736674,16887,24384,1,"Indiana University, Bloomington",592451.0,-1,1995,2,1,3,0,1,1,103,1974.0,2.239130434782609,8625,187.5,61,1.326086956521739,1994.0,13,507,8,3.7142857142857135,177.0,1994.0,21.0,21,2,1
1736901,825911,3355,2,Harvard Medical  School,,1926,1928,6,1,1,0,1,1,121,1915.0,1.198019801980198,5201,51.4950495049505,64,0.6336633663366337,1928.0,11,907,12,1.0,96.53846153846152,1928.0,13.0,12,3,1
1736904,825911,654,2,Imperial Medical Academy,,1928,1929,30,3,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1928.0,11,907,12,1.0,96.53846153846152,1928.0,-1.0,0,0,1
1736905,825911,1889,2,Karl-Franzens-Universität Graz,,1928,1929,4,1,1,0,1,1,8,1896.0,0.8,201,20.1,2,0.2,1928.0,11,907,12,1.0,96.53846153846152,1928.0,33.0,0,0,1
1736906,825911,22745,2,Johns Hopkins University School of Medicine,2799853436.0,1929,1931,4,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1928.0,11,907,12,1.0,96.53846153846152,1928.0,-1.0,0,0,1
1736907,9889,825911,2,Cornell Medical College,,1947,1951,1,1,1,0,1,1,13,1928.0,1.0,1255,96.53846153846152,13,1.0,1951.0,1,38,2,1.5538461538461539,551.4461538461538,1951.0,23.0,0,0,1
1736908,32037,8211,2,"University of Washington, Seattle",201448701.0,1961,1963,14,4,1,1,1,1,208,1951.0,3.1515151515151514,59723,904.8939393939394,316,4.787878787878788,1960.0,5,1297,5,3.8,635.5833333333334,1960.0,12.0,21,0,1
1736911,32037,9889,2,,,1957,1959,6,1,1,0,1,1,101,1951.0,1.5538461538461539,35844,551.4461538461538,78,1.2,1960.0,5,1297,5,3.8,635.5833333333334,1959.0,8.0,14,1,1
1736915,825915,9889,2,Cornell Medical College,,1976,1980,6,1,1,0,1,1,101,1951.0,1.5538461538461539,35844,551.4461538461538,78,1.2,1982.0,4,220,20,2.15,286.65,1980.0,29.0,6,0,1
1736916,825915,32037,2,Cornell Medical College,,1976,1980,2,1,1,0,1,1,228,1960.0,3.8,38135,635.5833333333334,350,5.833333333333332,1982.0,4,220,20,2.15,286.65,1980.0,20.0,35,1,1
1736928,825917,24984,2,National Institutes of Health-NINDS,,1990,1993,4,2,0,-1,0,0,513,1954.0,7.544117647058822,61712,907.529411764706,1227,18.044117647058822,1966.0,1,0,1,0.7,91.6,1966.0,39.0,47,5,1
1736929,825917,825915,2,National Institutes of Health-NINDS,,1990,1993,2,1,0,0,0,0,86,1982.0,2.15,11466,286.65,340,8.5,1966.0,1,0,1,0.7,91.6,1966.0,11.0,29,5,1
1738019,826081,826083,1,University of Sheffield (United Kingdom),91136226.0,1980,1983,1,1,0,0,0,0,95,1972.0,1.9387755102040816,6224,127.0204081632653,94,1.918367346938776,1984.0,3,114,6,1.9677419354838708,337.2903225806452,1983.0,11.0,13,0,1
1738027,826083,826086,1,The University of Manchester (United Kingdom),,1968,1971,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1972.0,8,1442,7,1.9387755102040816,127.0204081632653,1971.0,-1.0,0,0,1
1738036,676602,35932,1,Simon Fraser University,18014758.0,-1,1993,1,1,2,0,1,1,194,1980.0,4.61904761904762,15291,364.07142857142856,298,7.095238095238094,1991.0,6,304,5,3.4516129032258065,180.5161290322581,1991.0,13.0,29,0,1
1738037,676602,506748,0,Carleton University,67031392.0,-1,1990,1,1,2,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1991.0,6,304,5,3.4516129032258065,180.5161290322581,1990.0,-1.0,0,0,1
