CID,MenteeID,MentorID,MentorshipType,Institution,InstitutionMAGID,StartYear,StopYear,NumOfMenteesOfTheMentor,NumOfMenteesOfTheMentor10,NumOfMenteesOfTheMenteeIn20,BigOrSmall,Survival0,Survival1,TotalPubsOfMentor,YearOfTheFirstPubsOfMentorPubs,YearlyPubsOfMentor,TotalCitationOfMentor,YearlyCitationOfMentor,TotalCollaOfMentor,YearllyCollaOfMentor,YearOfTheFirstPubsOfMenteePubs,First5YearPubsOfMentee,First5YearCitationOfMentee,First5YearCollaOfMentee,YearlyPubsOfMentee,YearlyCitationOfMentee,BirthYearOfMentee,CareerAgeOfMentorInTraining,PubsOfMentorInTraning,CollaPubsOfWithMentor,S_Or_DP
1338451,703159,65836,1,Cornell University,205783295.0,-1,1959,11,2,0,-1,0,0,475,1966.0,8.482142857142858,7624,136.14285714285714,283,5.053571428571429,1965.0,1,81,2,0.2058823529411765,7.588235294117648,1959.0,-7.0,0,0,1
1338551,703188,68540,1,Harvard University,136199984.0,-1,1960,9,2,0,-1,0,0,160,1922.0,2.0779220779220777,1669,21.675324675324674,93,1.207792207792208,-1.0,0,0,0,0.0,0.0,1960.0,38.0,18,0,0
1338554,703189,82346,1,Harvard University,136199984.0,-1,1938,25,7,0,1,0,0,120,1927.0,2.0689655172413794,590,10.172413793103447,72,1.2413793103448276,1845.0,1,0,1,0.6101694915254238,30.2090395480226,1845.0,11.0,4,0,1
1338561,190400,53020,1,University of Amsterdam,887064364.0,-1,1980,5,3,0,-1,1,0,107,1970.0,2.891891891891892,2227,60.189189189189186,128,3.45945945945946,1982.0,10,154,8,2.2,101.975,1980.0,10.0,27,0,1
1338876,703304,83322,1,"University of California, Berkeley",95457486.0,-1,1915,3,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,1912.0,17,5,12,2.3157894736842106,12.189473684210524,1912.0,-1.0,0,0,1
1338884,703297,300074,1,"University of California, Berkeley",95457486.0,-1,1913,11,4,0,-1,0,0,252,1890.0,2.117647058823529,345,2.8991596638655466,41,0.3445378151260504,1910.0,5,0,2,1.7850467289719627,11.869158878504672,1910.0,23.0,41,0,1
1338891,703298,68540,0,Lick Observatory,,-1,1931,9,1,0,0,0,0,160,1922.0,2.0779220779220777,1669,21.675324675324674,93,1.207792207792208,1932.0,21,76,13,1.0666666666666669,32.946666666666665,1931.0,9.0,16,0,1
1338893,703299,300074,1,"University of California, Berkeley",95457486.0,-1,1920,11,1,0,0,0,0,252,1890.0,2.117647058823529,345,2.8991596638655466,41,0.3445378151260504,-1.0,0,0,0,0.0,0.0,1920.0,30.0,38,0,0
1338908,703302,229297,1,"University of Wisconsin, Madison",135310074.0,-1,1967,10,6,1,1,1,1,231,1951.0,3.347826086956522,12083,175.11594202898547,91,1.318840579710145,2012.0,1,8,6,1.0,8.0,1967.0,16.0,10,0,0
1338917,235407,703300,1,"University of California, Berkeley",95457486.0,-1,1966,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1986.0,9,203,13,3.117647058823529,96.41176470588236,1966.0,-1.0,0,0,1
1338925,703303,235407,1,University of Chicago,40347166.0,-1,1978,3,1,0,0,0,0,106,1986.0,3.117647058823529,3278,96.41176470588236,167,4.911764705882354,-1.0,0,0,0,0.0,0.0,1978.0,-8.0,0,0,0
1338929,703306,213939,1,"University of Colorado, Boulder",188538660.0,-1,1984,9,1,0,0,0,0,410,1971.0,8.03921568627451,13961,273.7450980392157,243,4.764705882352942,1984.0,7,203,12,2.25,26.35,1984.0,13.0,53,2,1
1338939,703307,68540,1,Harvard University,136199984.0,-1,1942,9,3,0,-1,0,0,160,1922.0,2.0779220779220777,1669,21.675324675324674,93,1.207792207792208,1937.0,9,263,4,3.0,87.66666666666669,1937.0,20.0,11,4,0
1338980,703320,165550,1,"University of Wisconsin, Madison",135310074.0,-1,1991,12,3,0,-1,0,0,5,1979.0,1.25,376,94.0,3,0.75,1991.0,4,35,3,0.6666666666666666,5.833333333333332,1991.0,12.0,0,0,0
1338984,703322,165550,1,"University of Wisconsin, Madison",135310074.0,-1,1993,12,5,0,1,0,0,5,1979.0,1.25,376,94.0,3,0.75,-1.0,0,0,0,0.0,0.0,1993.0,14.0,0,0,0
1338986,703323,165550,1,"University of Wisconsin, Madison",135310074.0,-1,1994,12,5,0,1,0,0,5,1979.0,1.25,376,94.0,3,0.75,-1.0,0,0,0,0.0,0.0,1994.0,15.0,0,0,0
1340388,704028,66129,1,Georg-August-Universität Göttingen,74656192.0,-1,1909,4,4,0,-1,0,0,5,1894.0,0.8333333333333334,28,4.666666666666667,1,0.16666666666666666,-1.0,0,0,0,0.0,0.0,1909.0,15.0,0,0,0
1340471,456308,57656,1,Moscow Institute of Physics and Technology,153845743.0,-1,1975,5,1,0,0,1,0,271,1960.0,5.018518518518519,15461,286.3148148148148,201,3.7222222222222223,1978.0,19,1979,11,3.928571428571429,178.35714285714286,1975.0,15.0,30,0,1
1341130,704387,704386,1,Université de Franche-comté. UFR des sciences et techniques,,-1,1988,5,3,0,-1,0,0,19,1977.0,0.7307692307692307,506,19.46153846153846,20,0.7692307692307693,-1.0,0,0,0,0.0,0.0,1988.0,11.0,4,0,0
1341132,704388,704386,1,"University of Franche-Comté, Besançon",90843659.0,-1,1992,5,3,0,-1,0,0,19,1977.0,0.7307692307692307,506,19.46153846153846,20,0.7692307692307693,1994.0,3,11,3,0.75,2.75,1992.0,15.0,8,1,0
1341134,704389,704386,1,Université de Franche-comté. UFR des sciences et techniques,,-1,1990,5,3,0,-1,0,0,19,1977.0,0.7307692307692307,506,19.46153846153846,20,0.7692307692307693,-1.0,0,0,0,0.0,0.0,1990.0,13.0,6,0,0
1343406,705556,705551,1,Université d'Aix-Marseille II. Faculté des sciences,,-1,1990,10,2,0,-1,0,0,86,1986.0,2.6875,1827,57.09375,81,2.53125,-1.0,0,0,0,0.0,0.0,1990.0,4.0,2,0,0
1343410,705558,705551,1,Université d'Aix-Marseille II. Faculté des sciences,,-1,1990,10,2,0,-1,0,0,86,1986.0,2.6875,1827,57.09375,81,2.53125,-1.0,0,0,0,0.0,0.0,1990.0,4.0,2,0,0
1380400,724401,29728,2,Georg-August-Universität Göttingen,74656192.0,-1,1932,9,3,0,-1,1,0,26,1920.0,0.2653061224489796,1916,19.551020408163268,59,0.6020408163265306,1952.0,2,23,1,1.6666666666666667,71.08333333333333,1932.0,12.0,4,0,1
1380398,522568,724401,1,Stanford University,97018004.0,-1,1959,1,1,0,0,1,0,40,1952.0,1.6666666666666667,1706,71.08333333333333,7,0.2916666666666667,1962.0,9,128,2,3.1,61.1,1959.0,7.0,9,0,1
1344403,706075,706073,1,Toulouse 3,134560555.0,-1,1987,6,2,0,-1,0,0,1,1997.0,1.0,24,24.0,2,2.0,-1.0,0,0,0,0.0,0.0,1987.0,-10.0,0,0,0
1344405,706076,706073,1,Toulouse 3,134560555.0,-1,1987,6,2,0,-1,0,0,1,1997.0,1.0,24,24.0,2,2.0,-1.0,0,0,0,0.0,0.0,1987.0,-10.0,0,0,0
1344407,706077,706073,1,Toulouse 3,134560555.0,-1,1992,6,5,0,1,0,0,1,1997.0,1.0,24,24.0,2,2.0,-1.0,0,0,0,0.0,0.0,1992.0,-5.0,0,0,0
1345099,706413,83320,1,Harvard University,136199984.0,-1,1970,6,1,1,0,1,1,275,1928.0,3.160919540229885,4669,53.66666666666666,185,2.126436781609196,1971.0,21,666,49,4.674418604651163,225.51162790697674,1970.0,42.0,27,0,1
1345104,706415,56804,1,Johns Hopkins University,145311948.0,-1,1947,4,2,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1956.0,6,33,4,1.5102040816326532,77.28571428571429,1947.0,-1.0,0,0,1
1345106,706416,210150,1,"University of Illinois, Urbana-Champaign",157725225.0,-1,1967,2,1,0,0,0,0,141,1949.0,1.9583333333333333,9731,135.15277777777777,166,2.305555555555556,1987.0,3,130,4,0.5714285714285714,11.428571428571427,1967.0,18.0,11,0,1
1345125,706422,73954,1,University of Rochester,5388228.0,-1,1953,16,7,0,1,0,0,93,1939.0,1.2567567567567568,1960,26.486486486486488,66,0.8918918918918919,1967.0,1,2,1,0.2857142857142857,15.107142857142858,1953.0,14.0,9,0,1
1345133,706423,82151,1,Københavns Universitet,,-1,1938,5,4,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1938.0,-1.0,0,0,0
1345143,706425,676343,1,"University of Colorado, Boulder",188538660.0,-1,1964,4,2,0,-1,0,0,54,1958.0,1.4210526315789471,1756,46.21052631578947,60,1.5789473684210529,1963.0,9,149,5,0.9090909090909092,14.272727272727273,1963.0,6.0,3,0,1
1380347,724345,22984,1,"University of Michigan, Ann Arbor",27837315.0,-1,1982,5,2,0,-1,1,0,130,1941.0,1.6049382716049383,11161,137.79012345679013,109,1.3456790123456788,1983.0,8,809,6,1.9230769230769231,47.4102564102564,1982.0,41.0,19,2,1
1345149,706426,646352,1,University of New Mexico,169521973.0,-1,1994,2,1,0,0,0,0,304,1972.0,6.204081632653061,11610,236.9387755102041,572,11.6734693877551,1992.0,25,1558,29,2.409090909090909,92.13636363636364,1992.0,22.0,37,10,1
1345154,706427,128979,1,"University of Michigan, Ann Arbor",27837315.0,-1,1952,4,2,0,-1,0,0,342,1938.0,4.5,4468,58.78947368421053,205,2.6973684210526314,1950.0,18,294,8,2.260869565217391,77.43478260869566,1950.0,14.0,29,2,1
1345165,706428,70884,1,Harvard University,136199984.0,-1,1990,12,1,0,0,0,0,1046,1959.0,16.603174603174605,41627,660.7460317460317,1758,27.904761904761905,1990.0,7,143,17,3.263157894736842,236.05263157894737,1990.0,31.0,25,1,1
1345178,706433,170292,1,University of Hawai'i at Manoa,117965899.0,-1,1979,8,1,0,0,0,0,243,1967.0,4.418181818181818,9580,174.1818181818182,366,6.654545454545453,1982.0,11,73,32,7.15,482.75,1979.0,12.0,3,0,1
1345237,203491,36878,1,Boston University,111088046.0,-1,1994,56,6,1,1,1,1,1349,1968.0,24.98148148148148,97821,1811.5,1011,18.722222222222218,1990.0,37,5224,30,16.65625,5114.65625,1990.0,26.0,98,9,1
1380567,529796,724477,1,"State University of New York, Buffalo",63190737.0,-1,1979,1,1,1,0,1,1,259,1971.0,5.078431372549018,10673,209.27450980392157,373,7.313725490196076,1978.0,17,1057,9,1.6590909090909092,104.97727272727272,1978.0,8.0,21,9,1
1380246,628027,724356,1,University of Virginia,51556381.0,-1,1978,1,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,1974.0,3,217,6,1.5348837209302326,51.72093023255814,1974.0,-1.0,0,0,1
1353784,712938,665763,1,University of Chicago,40347166.0,-1,1961,2,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,1960.0,5,3,2,0.2075471698113208,0.4528301886792453,1960.0,-1.0,0,0,1
1353786,712938,455882,1,University of Chicago,40347166.0,-1,1961,2,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,1960.0,5,3,2,0.2075471698113208,0.4528301886792453,1960.0,-1.0,0,0,1
1353787,712937,128503,1,University of Chicago,40347166.0,-1,1950,11,3,0,-1,0,0,416,1821.0,2.616352201257861,1793,11.276729559748428,90,0.5660377358490566,1968.0,2,3,4,0.17391304347826084,0.21739130434782608,1950.0,129.0,56,0,1
1380220,519454,519431,1,Cornell University,205783295.0,-1,1986,5,1,2,0,1,1,107,1962.0,2.3260869565217392,4050,88.04347826086956,94,2.0434782608695654,-1.0,0,0,0,0.0,0.0,1986.0,24.0,22,0,0
1380209,605846,538727,2,College of William and Mary,16285277.0,1987,1989,2,1,1,0,1,1,21,1968.0,0.40384615384615385,27,0.5192307692307693,20,0.38461538461538464,-1.0,0,0,0,0.0,0.0,1989.0,21.0,0,0,0
1353812,712942,80178,1,Johns Hopkins University,145311948.0,-1,1953,4,3,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,1950.0,5,113,4,0.8333333333333334,18.83333333333333,1950.0,-1.0,0,0,0
1380208,538727,103370,2,"University of Illinois, Urbana-Champaign",157725225.0,1963,1965,8,2,1,-1,1,1,199,1950.0,2.9264705882352944,14901,219.13235294117646,263,3.8676470588235294,1968.0,1,20,3,0.40384615384615385,0.5192307692307693,1965.0,15.0,3,0,1
1353822,712944,83134,1,Ruprecht-Karls-Universität Heidelberg,,-1,1906,4,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1906.0,-1.0,0,0,0
1380207,538727,51831,1,ETH Zürich,35440088.0,-1,1962,30,7,0,1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1968.0,1,20,3,0.40384615384615385,0.5192307692307693,1962.0,-1.0,0,0,1
1353866,712960,112341,1,University of Toronto,185261750.0,-1,1961,5,3,3,-1,1,1,1,1971.0,1.0,30,30.0,2,2.0,1969.0,24,345,19,4.257142857142857,84.74285714285716,1961.0,-10.0,0,0,1
1353867,595024,712960,1,University of Toronto,185261750.0,-1,1974,3,3,1,-1,1,1,149,1969.0,4.257142857142857,2966,84.74285714285716,133,3.8,1971.0,9,96,7,2.3673469387755097,67.04081632653062,1971.0,5.0,30,9,1
1380186,724344,22984,1,"University of Michigan, Ann Arbor",27837315.0,-1,1991,5,2,0,-1,1,0,130,1941.0,1.6049382716049383,11161,137.79012345679013,109,1.3456790123456788,1987.0,5,250,3,1.0571428571428572,14.457142857142856,1987.0,50.0,16,3,1
1380180,510648,532801,1,New York University,57206974.0,-1,1986,5,1,1,0,1,1,159,1970.0,3.0576923076923075,1771,34.05769230769231,129,2.480769230769231,1986.0,51,498,104,11.46875,229.03125,1986.0,16.0,4,0,1
1380168,456334,169021,2,Institute for Advanced Study,40036882.0,1975,1977,3,1,5,0,1,1,224,1960.0,4.226415094339623,14524,274.03773584905656,489,9.226415094339623,1978.0,10,347,7,1.809523809523809,37.80952380952381,1977.0,17.0,29,0,1
1354020,213829,468313,1,University of Chicago,40347166.0,-1,1980,1,1,0,0,0,0,4,1968.0,0.6666666666666666,86,14.333333333333336,3,0.5,1986.0,28,267,7,4.75,44.7,1980.0,12.0,0,0,1
1380165,456334,138465,1,Princeton University,20089843.0,-1,1975,3,2,5,-1,1,1,14,1968.0,0.7,671,33.55,13,0.65,1978.0,10,347,7,1.809523809523809,37.80952380952381,1975.0,7.0,4,0,1
1354051,713019,713018,0,"University of California, Berkeley",95457486.0,-1,1906,1,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1906.0,-1.0,0,0,0
1354052,713019,304620,0,"University of California, Berkeley",95457486.0,-1,1906,3,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1906.0,-1.0,0,0,0
1380038,638210,75635,1,University of Bristol,36234482.0,-1,1957,3,2,2,-1,1,1,21,1949.0,0.4666666666666667,4251,94.46666666666668,15,0.3333333333333333,1964.0,8,224,26,4.655172413793104,129.34482758620692,1957.0,8.0,1,0,1
1380035,192969,75635,2,University of Bristol,36234482.0,-1,1947,3,1,3,0,1,1,21,1949.0,0.4666666666666667,4251,94.46666666666668,15,0.3333333333333333,-1.0,0,0,0,0.0,0.0,1947.0,-2.0,3,0,0
1380034,75635,85122,3,Air Ministry Intelligence,,1940,1946,2,1,3,0,1,1,24,1954.0,0.3809523809523809,650,10.317460317460318,20,0.31746031746031744,1949.0,7,2680,3,0.4666666666666667,94.46666666666668,1946.0,-8.0,0,0,1
1380033,75635,52039,2,University of Cambridge,241749.0,1938,1940,2,1,3,0,1,1,185,1921.0,3.8541666666666665,2682,55.875,134,2.7916666666666665,1949.0,7,2680,3,0.4666666666666667,94.46666666666668,1940.0,19.0,36,0,1
1293073,234520,605843,1,"State University of New York, Buffalo",63190737.0,-1,1984,2,1,12,0,1,1,1,1978.0,1.0,2,2.0,3,3.0,1980.0,7,33,14,12.61904761904762,90.90476190476191,1980.0,6.0,0,0,1
1380032,75635,20839,2,Kaiser Wilhelm-Institut für Physik,,1936,1938,23,3,3,-1,1,1,71,1909.0,1.1833333333333331,8396,139.93333333333334,32,0.5333333333333333,1949.0,7,2680,3,0.4666666666666667,94.46666666666668,1938.0,29.0,5,0,1
1380027,75635,56105,0,University of Oxford,40120149.0,-1,1933,1,1,3,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1949.0,7,2680,3,0.4666666666666667,94.46666666666668,1933.0,-1.0,0,0,1
